year,territory,territory_order,territory_type,main_use_destination,num_premises
2010,les Tres Torres,24,Neighbourhood,Industry,1075.0
2010,la Trinitat Nova,53,Neighbourhood,Offices,3.0
2010,el Poblenou,68,Neighbourhood,Sports,10.0
2010,el Clot,65,Neighbourhood,Religious,3.0
2010,Ciutat Vella,1,District,Housing,57325.0
2010,Les Corts,4,District,Commerce,4038.0
2010,Ciutat Meridiana,55,Neighbourhood,Commerce,287.0
2010,L'Eixample,2,District,Education and culture,1030.0
2010,Sant Martí de Provençals,72,Neighbourhood,Healthcare,26.0
2010,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Sports,5.0
2010,el Carmel,37,Neighbourhood,Commerce,1428.0
2010,la Vila de Gràcia,31,Neighbourhood,Housing,31132.0
2010,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Industry,167.0
2010,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Tourism and hospitality,21.0
2010,el Fort Pienc,5,Neighbourhood,Other,12.0
2010,el Poble Sec,11,Neighbourhood,Commerce,1928.0
2010,les Corts,19,Neighbourhood,Entertainment,19.0
2010,Sant Gervasi- la Bonanova,25,Neighbourhood,Industry,964.0
2010,la Barceloneta,3,Neighbourhood,Industry,76.0
2010,la Salut,30,Neighbourhood,Tourism and hospitality,28.0
2010,el Barri Gòtic,2,Neighbourhood,Religious,67.0
2010,Ciutat Vella,1,District,Tourism and hospitality,2097.0
2010,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Commerce,446.0
2010,el Raval,1,Neighbourhood,Healthcare,40.0
2010,el Turó de la Peira,46,Neighbourhood,Religious,14.0
2010,el Carmel,37,Neighbourhood,Religious,23.0
2010,Nou Barris,8,District,Religious,93.0
2010,el Baix Guinardó,33,Neighbourhood,Sports,19.0
2010,Ciutat Meridiana,55,Neighbourhood,Healthcare,7.0
2010,la Font de la Guatlla,14,Neighbourhood,Industry,283.0
2010,el Baix Guinardó,33,Neighbourhood,Parking,4208.0
2010,la Marina del Prat Vermell,12,Neighbourhood,Religious,1.0
2010,Torre Baró,54,Neighbourhood,Industry,206.0
2010,el Besòs i el Maresme,70,Neighbourhood,Education and culture,64.0
2010,la Guineueta,48,Neighbourhood,Commerce,633.0
2010,Sant Genís dels Agudells,39,Neighbourhood,Religious,20.0
2010,Sant Andreu,60,Neighbourhood,Entertainment,11.0
2010,Sant Gervasi- Galvany,26,Neighbourhood,Education and culture,307.0
2010,No consta,99999,District,Industry,37.0
2010,No consta,99999,District,Housing,144.0
2010,la Prosperitat,52,Neighbourhood,Entertainment,8.0
2010,la Vall d'Hebron,41,Neighbourhood,Religious,49.0
2010,la Sagrada Família,6,Neighbourhood,Commerce,2756.0
2010,Sants,18,Neighbourhood,Religious,19.0
2010,Les Corts,4,District,Tourism and hospitality,514.0
2010,Ciutat Vella,1,District,Parking,5882.0
2010,el Raval,1,Neighbourhood,Offices,879.0
2010,Sant Andreu,60,Neighbourhood,Commerce,2849.0
2010,L'Eixample,2,District,Commerce,17547.0
2010,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Healthcare,43.0
2010,el Fort Pienc,5,Neighbourhood,Offices,639.0
2010,Sants-Badal,17,Neighbourhood,Religious,14.0
2010,Hostafrancs,15,Neighbourhood,Tourism and hospitality,102.0
2010,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Entertainment,26.0
2010,la Marina de Port,13,Neighbourhood,Industry,705.0
2010,Montbau,40,Neighbourhood,Sports,22.0
2010,Torre Baró,54,Neighbourhood,Housing,1388.0
2010,Sants-Montjuïc,3,District,Sports,248.0
2010,el Camp de l'Arpa del Clot,64,Neighbourhood,Education and culture,84.0
2010,Montbau,40,Neighbourhood,Healthcare,108.0
2010,el Fort Pienc,5,Neighbourhood,Housing,15493.0
2010,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Commerce,3286.0
2010,el Congrés i els Indians,62,Neighbourhood,Education and culture,115.0
2010,No consta,99999,Neighbourhood,Commerce,20.0
2010,la Bordeta,16,Neighbourhood,Other,45.0
2010,el Raval,1,Neighbourhood,Education and culture,227.0
2010,Sants-Badal,17,Neighbourhood,Entertainment,2.0
2010,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Industry,1902.0
2010,la Vall d'Hebron,41,Neighbourhood,Tourism and hospitality,29.0
2010,el Carmel,37,Neighbourhood,Housing,15452.0
2010,el Barri Gòtic,2,Neighbourhood,Healthcare,28.0
2010,Pedralbes,21,Neighbourhood,Industry,297.0
2010,la Marina de Port,13,Neighbourhood,Commerce,804.0
2010,el Clot,65,Neighbourhood,Housing,12280.0
2010,el Congrés i els Indians,62,Neighbourhood,Other,6.0
2010,el Raval,1,Neighbourhood,Parking,2794.0
2010,la Verneda i la Pau,73,Neighbourhood,Offices,132.0
2010,Canyelles,49,Neighbourhood,Religious,1.0
2010,Montbau,40,Neighbourhood,Offices,21.0
2010,la Font de la Guatlla,14,Neighbourhood,Parking,2512.0
2010,la Font d'en Fargues,36,Neighbourhood,Housing,5254.0
2010,L'Eixample,2,District,Parking,63101.0
2010,les Roquetes,50,Neighbourhood,Offices,23.0
2010,Gràcia,6,District,Parking,22905.0
2010,la Trinitat Vella,57,Neighbourhood,Religious,10.0
2010,la Sagrada Família,6,Neighbourhood,Religious,9.0
2010,Sant Martí de Provençals,72,Neighbourhood,Commerce,992.0
2010,la Teixonera,38,Neighbourhood,Sports,2.0
2010,Sant Antoni,10,Neighbourhood,Commerce,3047.0
2010,el Poblenou,68,Neighbourhood,Tourism and hospitality,46.0
2010,la Marina del Prat Vermell,12,Neighbourhood,Healthcare,6.0
2010,Sarrià,23,Neighbourhood,Offices,298.0
2010,la Sagrada Família,6,Neighbourhood,Sports,19.0
2010,Ciutat Meridiana,55,Neighbourhood,Industry,158.0
2010,la Sagrada Família,6,Neighbourhood,Offices,743.0
2010,Sarrià-Sant Gervasi,5,District,Religious,497.0
2010,el Baix Guinardó,33,Neighbourhood,Housing,12447.0
2010,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Education and culture,242.0
2010,Can Peguera,47,Neighbourhood,Commerce,8.0
2010,la Salut,30,Neighbourhood,Education and culture,79.0
2010,la Salut,30,Neighbourhood,Commerce,537.0
2010,el Camp de l'Arpa del Clot,64,Neighbourhood,Entertainment,8.0
2010,Barcelona,1,Municipality,Parking,339607.0
2010,el Poble Sec,11,Neighbourhood,Healthcare,39.0
2010,la Trinitat Nova,53,Neighbourhood,Commerce,227.0
2010,la Barceloneta,3,Neighbourhood,Tourism and hospitality,196.0
2010,Sants,18,Neighbourhood,Commerce,3054.0
2010,la Verneda i la Pau,73,Neighbourhood,Sports,11.0
2010,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Entertainment,11.0
2010,Barcelona,1,Municipality,Tourism and hospitality,7096.0
2010,la Dreta de l'Eixample,7,Neighbourhood,Entertainment,89.0
2010,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Tourism and hospitality,121.0
2010,la Dreta de l'Eixample,7,Neighbourhood,Other,143.0
2010,Horta,43,Neighbourhood,Industry,993.0
2010,el Guinardó,35,Neighbourhood,Parking,6713.0
2010,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Offices,453.0
2010,No consta,99999,District,Tourism and hospitality,3.0
2010,les Roquetes,50,Neighbourhood,Tourism and hospitality,21.0
2010,la Guineueta,48,Neighbourhood,Housing,6930.0
2010,Hostafrancs,15,Neighbourhood,Healthcare,15.0
2010,el Fort Pienc,5,Neighbourhood,Tourism and hospitality,95.0
2010,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Sports,10.0
2010,el Baix Guinardó,33,Neighbourhood,Education and culture,133.0
2010,Horta-Guinardó,7,District,Other,42.0
2010,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Offices,188.0
2010,Ciutat Vella,1,District,Sports,56.0
2010,Navas,63,Neighbourhood,Offices,133.0
2010,Provençals del Poblenou,71,Neighbourhood,Education and culture,26.0
2010,el Guinardó,35,Neighbourhood,Tourism and hospitality,61.0
2010,el Besòs i el Maresme,70,Neighbourhood,Offices,168.0
2010,Sant Martí de Provençals,72,Neighbourhood,Education and culture,142.0
2010,el Fort Pienc,5,Neighbourhood,Education and culture,60.0
2010,la Sagrada Família,6,Neighbourhood,Healthcare,78.0
2010,Horta,43,Neighbourhood,Entertainment,14.0
2010,No consta,99999,District,Commerce,20.0
2010,el Barri Gòtic,2,Neighbourhood,Parking,567.0
2010,Gràcia,6,District,Offices,1652.0
2010,Porta,45,Neighbourhood,Offices,133.0
2010,Porta,45,Neighbourhood,Healthcare,4.0
2010,les Tres Torres,24,Neighbourhood,Housing,6950.0
2010,Provençals del Poblenou,71,Neighbourhood,Industry,1394.0
2010,la Clota,42,Neighbourhood,Religious,3.0
2010,Torre Baró,54,Neighbourhood,Commerce,116.0
2010,el Camp de l'Arpa del Clot,64,Neighbourhood,Offices,238.0
2010,la Vila de Gràcia,31,Neighbourhood,Sports,46.0
2010,la Vila Olímpica del Poblenou,67,Neighbourhood,Parking,6271.0
2010,el Poblenou,68,Neighbourhood,Religious,18.0
2010,la Bordeta,16,Neighbourhood,Housing,8446.0
2010,la Sagrada Família,6,Neighbourhood,Industry,1322.0
2010,el Congrés i els Indians,62,Neighbourhood,Tourism and hospitality,33.0
2010,Sant Andreu,9,District,Tourism and hospitality,168.0
2010,Horta-Guinardó,7,District,Housing,85602.0
2010,el Putxet i el Farró,27,Neighbourhood,Sports,45.0
2010,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Commerce,1073.0
2010,Montbau,40,Neighbourhood,Religious,28.0
2010,Navas,63,Neighbourhood,Religious,6.0
2010,Provençals del Poblenou,71,Neighbourhood,Tourism and hospitality,21.0
2010,L'Eixample,2,District,Other,388.0
2010,la Font d'en Fargues,36,Neighbourhood,Education and culture,142.0
2010,Sants-Montjuïc,3,District,Industry,8957.0
2010,Sant Martí,10,District,Industry,11113.0
2010,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Education and culture,73.0
2010,Sant Gervasi- la Bonanova,25,Neighbourhood,Healthcare,424.0
2010,el Coll,29,Neighbourhood,Education and culture,29.0
2010,la Sagrera,61,Neighbourhood,Education and culture,136.0
2010,la Prosperitat,52,Neighbourhood,Healthcare,8.0
2010,Sant Gervasi- Galvany,26,Neighbourhood,Entertainment,79.0
2010,la Marina de Port,13,Neighbourhood,Offices,164.0
2010,Gràcia,6,District,Sports,170.0
2010,la Clota,42,Neighbourhood,Commerce,34.0
2010,Canyelles,49,Neighbourhood,Offices,37.0
2010,el Coll,29,Neighbourhood,Housing,3876.0
2010,Hostafrancs,15,Neighbourhood,Parking,3969.0
2010,la Vila de Gràcia,31,Neighbourhood,Entertainment,81.0
2010,la Maternitat i Sant Ramon,20,Neighbourhood,Sports,153.0
2010,Sants-Badal,17,Neighbourhood,Other,10.0
2010,la Trinitat Vella,57,Neighbourhood,Sports,5.0
2010,Sant Andreu,9,District,Commerce,7136.0
2010,el Turó de la Peira,46,Neighbourhood,Offices,23.0
2010,Verdun,51,Neighbourhood,Tourism and hospitality,2.0
2010,la Vila Olímpica del Poblenou,67,Neighbourhood,Other,13.0
2010,la Vila de Gràcia,31,Neighbourhood,Offices,965.0
2010,Sant Gervasi- Galvany,26,Neighbourhood,Tourism and hospitality,366.0
2010,la Marina del Prat Vermell,12,Neighbourhood,Offices,486.0
2010,la Nova Esquerra de l'Eixample,9,Neighbourhood,Education and culture,173.0
2010,la Dreta de l'Eixample,7,Neighbourhood,Industry,2853.0
2010,el Poble Sec,11,Neighbourhood,Housing,19202.0
2010,la Dreta de l'Eixample,7,Neighbourhood,Parking,10087.0
2010,Verdun,51,Neighbourhood,Industry,189.0
2010,la Nova Esquerra de l'Eixample,9,Neighbourhood,Offices,1841.0
2010,el Turó de la Peira,46,Neighbourhood,Industry,366.0
2010,Torre Baró,54,Neighbourhood,Other,4.0
2010,la Vall d'Hebron,41,Neighbourhood,Education and culture,21.0
2010,la Nova Esquerra de l'Eixample,9,Neighbourhood,Tourism and hospitality,190.0
2010,Gràcia,6,District,Tourism and hospitality,293.0
2010,Les Corts,4,District,Education and culture,857.0
2010,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Education and culture,17.0
2010,Canyelles,49,Neighbourhood,Sports,4.0
2010,Vallcarca i els Penitents,28,Neighbourhood,Industry,555.0
2010,Nou Barris,8,District,Entertainment,23.0
2010,el Fort Pienc,5,Neighbourhood,Parking,7455.0
2010,Sants,18,Neighbourhood,Entertainment,18.0
2010,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Other,70.0
2010,Sarrià-Sant Gervasi,5,District,Housing,76283.0
2010,Vilapicina i la Torre Llobeta,44,Neighbourhood,Tourism and hospitality,38.0
2010,la Vila de Gràcia,31,Neighbourhood,Healthcare,84.0
2010,les Roquetes,50,Neighbourhood,Commerce,655.0
2010,el Turó de la Peira,46,Neighbourhood,Tourism and hospitality,6.0
2010,la Vila Olímpica del Poblenou,67,Neighbourhood,Housing,4684.0
2010,el Coll,29,Neighbourhood,Sports,13.0
2010,Pedralbes,21,Neighbourhood,Parking,4852.0
2010,No consta,99999,Neighbourhood,Healthcare,10.0
2010,Barcelona,1,Municipality,Offices,31082.0
2010,el Baix Guinardó,33,Neighbourhood,Offices,174.0
2010,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Religious,49.0
2010,No consta,99999,Neighbourhood,Tourism and hospitality,3.0
2010,Hostafrancs,15,Neighbourhood,Entertainment,4.0
2010,el Turó de la Peira,46,Neighbourhood,Sports,9.0
2010,Verdun,51,Neighbourhood,Commerce,622.0
2010,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Tourism and hospitality,27.0
2010,Sant Gervasi- Galvany,26,Neighbourhood,Housing,25130.0
2010,Barcelona,1,Municipality,Industry,69935.0
2010,el Besòs i el Maresme,70,Neighbourhood,Tourism and hospitality,23.0
2010,la Nova Esquerra de l'Eixample,9,Neighbourhood,Sports,34.0
2010,el Poble Sec,11,Neighbourhood,Education and culture,147.0
2010,Horta-Guinardó,7,District,Commerce,7404.0
2010,la Maternitat i Sant Ramon,20,Neighbourhood,Other,8.0
2010,la Marina del Prat Vermell,12,Neighbourhood,Housing,893.0
2010,el Raval,1,Neighbourhood,Tourism and hospitality,835.0
2010,Sant Andreu,60,Neighbourhood,Sports,58.0
2010,Provençals del Poblenou,71,Neighbourhood,Housing,8887.0
2010,Provençals del Poblenou,71,Neighbourhood,Parking,5050.0
2010,el Fort Pienc,5,Neighbourhood,Sports,12.0
2010,Sant Martí,10,District,Religious,90.0
2010,Gràcia,6,District,Education and culture,504.0
2010,la Vila de Gràcia,31,Neighbourhood,Other,22.0
2010,la Salut,30,Neighbourhood,Religious,49.0
2010,el Guinardó,35,Neighbourhood,Education and culture,171.0
2010,la Clota,42,Neighbourhood,Housing,334.0
2010,Horta,43,Neighbourhood,Sports,73.0
2010,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Sports,7.0
2010,la Sagrada Família,6,Neighbourhood,Other,22.0
2010,la Prosperitat,52,Neighbourhood,Industry,851.0
2010,el Congrés i els Indians,62,Neighbourhood,Commerce,772.0
2010,Pedralbes,21,Neighbourhood,Healthcare,20.0
2010,la Marina de Port,13,Neighbourhood,Healthcare,22.0
2010,el Clot,65,Neighbourhood,Offices,151.0
2010,la Font d'en Fargues,36,Neighbourhood,Industry,482.0
2010,Sant Andreu,9,District,Housing,68665.0
2010,Horta-Guinardó,7,District,Healthcare,577.0
2010,Sarrià-Sant Gervasi,5,District,Healthcare,1332.0
2010,el Besòs i el Maresme,70,Neighbourhood,Entertainment,3.0
2010,Ciutat Vella,1,District,Religious,203.0
2010,Sant Andreu,60,Neighbourhood,Housing,27951.0
2010,la Prosperitat,52,Neighbourhood,Housing,12485.0
2010,el Poblenou,68,Neighbourhood,Industry,1356.0
2010,Ciutat Vella,1,District,Entertainment,129.0
2010,la Marina de Port,13,Neighbourhood,Sports,39.0
2010,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Parking,7385.0
2010,Pedralbes,21,Neighbourhood,Entertainment,5.0
2010,les Corts,19,Neighbourhood,Parking,18243.0
2010,el Putxet i el Farró,27,Neighbourhood,Housing,16093.0
2010,Barcelona,1,Municipality,Entertainment,797.0
2010,la Trinitat Nova,53,Neighbourhood,Tourism and hospitality,4.0
2010,Sant Martí de Provençals,72,Neighbourhood,Industry,1014.0
2010,Sants-Montjuïc,3,District,Tourism and hospitality,557.0
2010,la Maternitat i Sant Ramon,20,Neighbourhood,Religious,16.0
2010,la Trinitat Nova,53,Neighbourhood,Healthcare,9.0
2010,el Fort Pienc,5,Neighbourhood,Religious,17.0
2010,la Vall d'Hebron,41,Neighbourhood,Sports,26.0
2010,el Guinardó,35,Neighbourhood,Sports,32.0
2010,Can Baró,34,Neighbourhood,Commerce,335.0
2010,Sant Andreu,60,Neighbourhood,Religious,47.0
2010,la Sagrada Família,6,Neighbourhood,Parking,11689.0
2010,les Roquetes,50,Neighbourhood,Education and culture,62.0
2010,la Guineueta,48,Neighbourhood,Healthcare,27.0
2010,Ciutat Meridiana,55,Neighbourhood,Education and culture,31.0
2010,Montbau,40,Neighbourhood,Tourism and hospitality,15.0
2010,la Sagrera,61,Neighbourhood,Tourism and hospitality,14.0
2010,Porta,45,Neighbourhood,Education and culture,80.0
2010,Verdun,51,Neighbourhood,Sports,4.0
2010,Sarrià,23,Neighbourhood,Education and culture,320.0
2010,Sant Gervasi- la Bonanova,25,Neighbourhood,Offices,505.0
2010,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Industry,383.0
2010,la Marina de Port,13,Neighbourhood,Education and culture,77.0
2010,Sant Martí,10,District,Entertainment,29.0
2010,Hostafrancs,15,Neighbourhood,Sports,19.0
2010,Pedralbes,21,Neighbourhood,Offices,324.0
2010,Sant Antoni,10,Neighbourhood,Entertainment,37.0
2010,la Teixonera,38,Neighbourhood,Religious,6.0
2010,No consta,99999,Neighbourhood,Industry,37.0
2010,el Poble Sec,11,Neighbourhood,Religious,27.0
2010,Vallcarca i els Penitents,28,Neighbourhood,Sports,58.0
2010,el Besòs i el Maresme,70,Neighbourhood,Sports,11.0
2010,la Vall d'Hebron,41,Neighbourhood,Healthcare,2.0
2010,Sant Andreu,9,District,Education and culture,574.0
2010,la Vall d'Hebron,41,Neighbourhood,Parking,164.0
2010,Vallbona,56,Neighbourhood,Education and culture,6.0
2010,la Guineueta,48,Neighbourhood,Offices,52.0
2010,Sants,18,Neighbourhood,Education and culture,179.0
2010,Les Corts,4,District,Healthcare,141.0
2010,Canyelles,49,Neighbourhood,Education and culture,14.0
2010,la Font de la Guatlla,14,Neighbourhood,Sports,6.0
2010,el Congrés i els Indians,62,Neighbourhood,Healthcare,29.0
2010,el Putxet i el Farró,27,Neighbourhood,Education and culture,153.0
2010,Montbau,40,Neighbourhood,Industry,500.0
2010,Porta,45,Neighbourhood,Religious,15.0
2010,Sant Gervasi- la Bonanova,25,Neighbourhood,Housing,12375.0
2010,No consta,99999,District,Sports,18.0
2010,Sants-Badal,17,Neighbourhood,Industry,832.0
2010,el Bon Pastor,59,Neighbourhood,Industry,1879.0
2010,Canyelles,49,Neighbourhood,Parking,327.0
2010,la Trinitat Nova,53,Neighbourhood,Parking,288.0
2010,Gràcia,6,District,Housing,68790.0
2010,la Bordeta,16,Neighbourhood,Industry,581.0
2010,la Font d'en Fargues,36,Neighbourhood,Commerce,209.0
2010,Les Corts,4,District,Entertainment,25.0
2010,les Tres Torres,24,Neighbourhood,Parking,8162.0
2010,les Tres Torres,24,Neighbourhood,Education and culture,75.0
2010,Vallcarca i els Penitents,28,Neighbourhood,Education and culture,95.0
2010,la Dreta de l'Eixample,7,Neighbourhood,Sports,44.0
2010,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Other,75.0
2010,el Poblenou,68,Neighbourhood,Other,5.0
2010,Sant Martí,10,District,Healthcare,151.0
2010,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Education and culture,57.0
2010,Sarrià,23,Neighbourhood,Tourism and hospitality,104.0
2010,Sant Genís dels Agudells,39,Neighbourhood,Tourism and hospitality,5.0
2010,la Marina del Prat Vermell,12,Neighbourhood,Tourism and hospitality,16.0
2010,Horta-Guinardó,7,District,Tourism and hospitality,235.0
2010,Sant Gervasi- Galvany,26,Neighbourhood,Religious,135.0
2010,Horta,43,Neighbourhood,Parking,5587.0
2010,el Carmel,37,Neighbourhood,Parking,4874.0
2010,Gràcia,6,District,Religious,269.0
2010,el Baix Guinardó,33,Neighbourhood,Entertainment,2.0
2010,Ciutat Meridiana,55,Neighbourhood,Offices,24.0
2010,Porta,45,Neighbourhood,Other,16.0
2010,el Turó de la Peira,46,Neighbourhood,Education and culture,54.0
2010,el Congrés i els Indians,62,Neighbourhood,Industry,465.0
2010,Sant Gervasi- Galvany,26,Neighbourhood,Sports,68.0
2010,les Tres Torres,24,Neighbourhood,Sports,30.0
2010,la Sagrera,61,Neighbourhood,Housing,13211.0
2010,el Barri Gòtic,2,Neighbourhood,Sports,6.0
2010,el Congrés i els Indians,62,Neighbourhood,Housing,6971.0
2010,les Corts,19,Neighbourhood,Other,33.0
2010,Navas,63,Neighbourhood,Parking,4239.0
2010,Vilapicina i la Torre Llobeta,44,Neighbourhood,Other,14.0
2010,Pedralbes,21,Neighbourhood,Education and culture,425.0
2010,les Roquetes,50,Neighbourhood,Parking,1290.0
2010,les Roquetes,50,Neighbourhood,Housing,7013.0
2010,la Bordeta,16,Neighbourhood,Offices,237.0
2010,Sants,18,Neighbourhood,Tourism and hospitality,127.0
2010,la Font de la Guatlla,14,Neighbourhood,Tourism and hospitality,18.0
2010,la Font d'en Fargues,36,Neighbourhood,Sports,51.0
2010,la Trinitat Vella,57,Neighbourhood,Other,23.0
2010,No consta,99999,Neighbourhood,Parking,885.0
2010,la Vila Olímpica del Poblenou,67,Neighbourhood,Commerce,390.0
2010,el Poblenou,68,Neighbourhood,Education and culture,41.0
2010,el Poblenou,68,Neighbourhood,Commerce,1602.0
2010,el Poble Sec,11,Neighbourhood,Sports,125.0
2010,Barcelona,1,Municipality,Education and culture,7778.0
2010,el Fort Pienc,5,Neighbourhood,Healthcare,17.0
2010,la Font d'en Fargues,36,Neighbourhood,Religious,14.0
2010,Can Baró,34,Neighbourhood,Housing,4796.0
2010,Porta,45,Neighbourhood,Parking,4790.0
2010,el Putxet i el Farró,27,Neighbourhood,Other,3.0
