district_code,longitude,staircase,number_type,building_entrance,street_type,street_number_start,street_number_end,district_name,neighbourhood_name,generalitat_register_number,floor,door,letter2,number_of_places,expedient_number,letter1,latitude,block,street_name,neighbourhood_code,id
01,"2,17467047354299",,2,,Via,54,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-000986,AT,1,,7,01-2013-0184,,"41,387267505163",,LAIETANA,04,153
01,"2,17524418019585",,2,,Carrer,6,,CIUTAT VELLA,el Barri Gòtic,HUTB-004008,02,,,12,01-2013-0208,,"41,3821048805798",,BANYS NOUS,02,154
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000694,EN,1,,3,01-2013-0213,,"41,3779101728555",,GUARDIA,01,155
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000692,3,2,,5,01-2013-0214,,"41,3779101728555",,GUARDIA,01,156
01,"2,17939698471148",,1,,Carrer,1,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003507,4,,,2,01-2013-0215,,"41,3853010925173",,CORDERS,04,157
01,"2,17939698471148",,1,,Carrer,1,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003506,3,,,2,01-2013-0216,,"41,3853010925173",,CORDERS,04,158
01,"2,17939698471148",,1,,Carrer,1,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003505,2,,,2,01-2013-0217,,"41,3853010925173",,CORDERS,04,159
01,"2,17939698471148",,1,,Carrer,1,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003504,1,,,2,01-2013-0218,,"41,3853010925173",,CORDERS,04,160
01,"2,18287493329961",,1,,Carrer,1,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003031,3,,,2,01-2013-0219,,"41,3837605708661",,DAMES,04,161
01,"2,18287493329961",,1,,Carrer,1,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003030,2,,,2,01-2013-0220,,"41,3837605708661",,DAMES,04,162
01,"2,18287493329961",,1,,Carrer,1,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003029,1,,,2,01-2013-0221,,"41,3837605708661",,DAMES,04,163
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000687,1,1,,5,01-2013-0222,,"41,3779101728555",,GUARDIA,01,164
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000696,PR,2,,5,01-2013-0223,,"41,3779101728555",,GUARDIA,01,165
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000695,PR,1,,5,01-2013-0224,,"41,3779101728555",,GUARDIA,01,166
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000691,3,1,,5,01-2013-0225,,"41,3779101728555",,GUARDIA,01,167
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000690,2,2,,5,01-2013-0227,,"41,3779101728555",,GUARDIA,01,168
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000689,2,1,,5,01-2013-0228,,"41,3779101728555",,GUARDIA,01,169
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000688,1,2,,5,01-2013-0229,,"41,3779101728555",,GUARDIA,01,170
01,"2,17375962260335",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000693,EN,2,,3,01-2013-0230,,"41,3779101728555",,GUARDIA,01,171
01,"2,18197262844512",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001228,01,,,2,01-2013-0235,,"41,3826501440186",,TROMPETES,04,172
01,"2,18197262844512",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001229,02,,,2,01-2013-0236,,"41,3826501440186",,TROMPETES,04,173
01,"2,18197262844512",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001230,03,,,2,01-2013-0237,,"41,3826501440186",,TROMPETES,04,174
01,"2,18197262844512",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001231,04,,,2,01-2013-0238,,"41,3826501440186",,TROMPETES,04,175
01,"2,18197262844512",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001232,05,,,2,01-2013-0239,,"41,3826501440186",,TROMPETES,04,176
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003808,EN,3,,5,01-2013-0242,,"41,3836297819374",,ARGENTERIA,04,177
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003806,EN,1,,7,01-2013-0243,,"41,3836297819374",,ARGENTERIA,04,178
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003809,EN,4,,7,01-2013-0244,,"41,3836297819374",,ARGENTERIA,04,179
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003804,02,4,,8,01-2013-0245,,"41,3836297819374",,ARGENTERIA,04,180
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003805,03,,,5,01-2013-0246,,"41,3836297819374",,ARGENTERIA,04,181
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003799,01,3,,5,01-2013-0247,,"41,3836297819374",,ARGENTERIA,04,182
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003810,PR,2,,5,01-2013-0248,,"41,3836297819374",,ARGENTERIA,04,183
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003807,EN,2,,5,01-2013-0249,,"41,3836297819374",,ARGENTERIA,04,184
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003800,01,4,,11,01-2013-0250,,"41,3836297819374",,ARGENTERIA,04,185
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003798,01,1,,7,01-2013-0251,,"41,3836297819374",,ARGENTERIA,04,186
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003801,02,1,,7,01-2013-0252,,"41,3836297819374",,ARGENTERIA,04,187
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003803,02,3,,5,01-2013-0253,,"41,3836297819374",,ARGENTERIA,04,188
01,"2,18019158471712",,2,,Carrer,6,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-003802,02,2,,5,01-2013-0254,,"41,3836297819374",,ARGENTERIA,04,189
01,"2,17263114309609",,2,,Avinguda,28,,CIUTAT VELLA,el Barri Gòtic,HUTB-013135,03,,,13,01-2013-0260,,"41,3861007535925",,PORTAL DE L'ANGEL,02,190
01,"2,17263114309609",,2,,Avinguda,28,,CIUTAT VELLA,el Barri Gòtic,HUTB-013134,02,,,13,01-2013-0261,,"41,3861007535925",,PORTAL DE L'ANGEL,02,191
01,"2,17450369808792",,1,,Carrer,1,,CIUTAT VELLA,el Barri Gòtic,HUTB-003683,EN,1,,3,01-2013-0264,,"41,3816826125941",,ALSINA,02,192
01,"2,16838584895437",,2,,Carrer,28,,CIUTAT VELLA,el Raval,HUTB-001778,PR,,,14,01-2013-0268,,"41,3848607199139",,TALLERS,01,193
01,"2,16838584895437",,2,,Carrer,28,,CIUTAT VELLA,el Raval,HUTB-001777,03,2,,6,01-2013-0269,,"41,3848607199139",,TALLERS,01,194
01,"2,16744871094689",,1,,Carrer,61,,CIUTAT VELLA,el Raval,HUTB-001779,EN,1A,,12,01-2013-0270,,"41,3848331267369",,TALLERS,01,195
01,"2,17294522179506",,2,,Carrer,40,,CIUTAT VELLA,el Raval,HUTB-002482,03,,,20,01-2013-0271,,"41,3779078712178",,NOU DE LA RAMBLA,01,196
01,"2,17691590500243",,1,,Plaça,1,,CIUTAT VELLA,el Barri Gòtic,HUTB-000897,4,,,6,01-2013-0288,,"41,3785278931716",,JOAQUIM XIRAU I PALAU,02,197
01,"2,17525701545567",,2,,Carrer,2,,CIUTAT VELLA,el Raval,HUTB-002359,1,3,,5,01-2013-0289,,"41,3774002799342",,SANTA MONICA,01,198
01,"2,17489622982681",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-002379,EN,1,,9,01-2013-0291,,"41,3771734691085",,MONTSERRAT,01,199
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002182,05,2,,2,01-2013-0300,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,200
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002175,02,1,,2,01-2013-0301,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,201
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002174,01,2,,2,01-2013-0302,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,202
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002173,01,1,,2,01-2013-0303,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,203
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002176,02,2,,2,01-2013-0304,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,204
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002177,03,1,,2,01-2013-0305,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,205
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002178,03,2,,2,01-2013-0306,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,206
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002181,05,1,,2,01-2013-0307,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,207
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002180,04,2,,2,01-2013-0308,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,208
01,"2,18170117258286",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002179,04,1,,2,01-2013-0309,,"41,3840864085523",,SANT ANTONI DELS SOMBRERERS,04,209
01,"2,17481532113389",,1,,Carrer,1,,CIUTAT VELLA,el Barri Gòtic,HUTB-003338,02,1,,2,01-2013-0311,,"41,3798212455216",,COLOM,02,210
01,"2,17481532113389",,1,,Carrer,1,,CIUTAT VELLA,el Barri Gòtic,HUTB-003339,03,1,,2,01-2013-0312,,"41,3798212455216",,COLOM,02,211
01,"2,18006750255852",,1,,Carrer,17,19,CIUTAT VELLA,el Barri Gòtic,HUTB-000363,02,4,,5,01-2013-0315,,"41,3812257272797",,GIGNAS,02,212
01,"2,17733135485752",,1,,Carrer,25,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002368,04,1,,3,01-2013-0362,,"41,3887275279297",,MONEC,04,213
01,"2,17734759805716",,1,,Carrer,33,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002305,01,1,,3,01-2013-0363,,"41,3878536452606",,SANT PERE MITJA,04,214
01,"2,17734759805716",,1,,Carrer,33,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002306,01,2,,2,01-2013-0364,,"41,3878536452606",,SANT PERE MITJA,04,215
01,"2,17734759805716",,1,,Carrer,33,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002307,02,1,,2,01-2013-0365,,"41,3878536452606",,SANT PERE MITJA,04,216
01,"2,17734759805716",,1,,Carrer,33,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-013142,02,2,,3,01-2013-0366,,"41,3878536452606",,SANT PERE MITJA,04,217
01,"2,17734759805716",,1,,Carrer,33,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002309,03,1,,2,01-2013-0367,,"41,3878536452606",,SANT PERE MITJA,04,218
01,"2,17734759805716",,1,,Carrer,33,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002310,04,2,,3,01-2013-0368,,"41,3878536452606",,SANT PERE MITJA,04,219
01,"2,19012077495028",,2,,Carrer,34,,CIUTAT VELLA,la Barceloneta,HUTB-013126,05,,,2,01-2013-0389,,"41,3778961591629",,MEER,03,220
01,"2,19012077495028",,2,,Carrer,34,,CIUTAT VELLA,la Barceloneta,HUTB-013125,04,,,2,01-2013-0391,,"41,3778961591629",,MEER,03,221
01,"2,19012077495028",,2,,Carrer,34,,CIUTAT VELLA,la Barceloneta,HUTB-013124,03,,,2,01-2013-0392,,"41,3778961591629",,MEER,03,222
01,"2,19012077495028",,2,,Carrer,34,,CIUTAT VELLA,la Barceloneta,HUTB-013123,02,,,2,01-2013-0394,,"41,3778961591629",,MEER,03,223
01,"2,19012077495028",,2,,Carrer,34,,CIUTAT VELLA,la Barceloneta,HUTB-013122,01,,,2,01-2013-0395,,"41,3778961591629",,MEER,03,224
01,"2,19012077495028",,2,,Carrer,34,,CIUTAT VELLA,la Barceloneta,HUTB-013121,BJ,,,2,01-2013-0396,,"41,3778961591629",,MEER,03,225
01,"2,18942368728979",,2,,Carrer,104,106,CIUTAT VELLA,la Barceloneta,HUTB-002229,03,1,,2,01-2013-0407,,"41,3768095003396",,SANT MIQUEL,03,226
01,"2,17811406752141",,2,,Carrer,8,,CIUTAT VELLA,el Barri Gòtic,HUTB-013143,02,,,7,01-2013-0411,,"41,379998342678",,SERRA,02,227
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002970,PR,1,,4,01-2013-0423,,"41,3827274467968",,CARME,01,228
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002971,PR,2,,4,01-2013-0424,,"41,3827274467968",,CARME,01,229
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002972,PR,3,,5,01-2013-0425,,"41,3827274467968",,CARME,01,230
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002973,PR,4,,4,01-2013-0426,,"41,3827274467968",,CARME,01,231
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002958,1,1,,4,01-2013-0427,,"41,3827274467968",,CARME,01,232
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002959,1,2,,4,01-2013-0428,,"41,3827274467968",,CARME,01,233
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002960,1,3,,5,01-2013-0429,,"41,3827274467968",,CARME,01,234
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002961,1,4,,4,01-2013-0431,,"41,3827274467968",,CARME,01,235
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002962,2,1,,4,01-2013-0432,,"41,3827274467968",,CARME,01,236
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002963,2,2,,4,01-2013-0433,,"41,3827274467968",,CARME,01,237
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002964,2,3,,5,01-2013-0434,,"41,3827274467968",,CARME,01,238
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002965,2,4,,4,01-2013-0435,,"41,3827274467968",,CARME,01,239
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002966,3,1,,4,01-2013-0436,,"41,3827274467968",,CARME,01,240
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002967,3,2,,4,01-2013-0437,,"41,3827274467968",,CARME,01,241
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002968,3,3,,5,01-2013-0438,,"41,3827274467968",,CARME,01,242
01,"2,17104655069245",,2,,Carrer,10,,CIUTAT VELLA,el Raval,HUTB-002969,3,4,,4,01-2013-0439,,"41,3827274467968",,CARME,01,243
01,"2,17655045359285",,2,,Carrer,18,,CIUTAT VELLA,el Barri Gòtic,HUTB-000114,EN,,,7,01-2013-0441,,"41,3797422762128",,ESCUDELLERS,02,244
01,"2,17655045359285",,2,,Carrer,18,,CIUTAT VELLA,el Barri Gòtic,HUTB-000111,1,,,7,01-2013-0442,,"41,3797422762128",,ESCUDELLERS,02,245
01,"2,17655045359285",,2,,Carrer,18,,CIUTAT VELLA,el Barri Gòtic,HUTB-000112,2,,,7,01-2013-0443,,"41,3797422762128",,ESCUDELLERS,02,246
01,"2,17655045359285",,2,,Carrer,18,,CIUTAT VELLA,el Barri Gòtic,HUTB-000113,3,,,7,01-2013-0444,,"41,3797422762128",,ESCUDELLERS,02,247
01,"2,16683408601618",,1,,Carrer,97,,CIUTAT VELLA,el Raval,HUTB-002975,02,3,,7,01-2013-0447,,"41,3800283019316",,CARME,01,248
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002642,PR,1,,3,01-2013-0509,,"41,3813870891087",,PAREDES,03,249
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002643,PR,2,,3,01-2013-0510,,"41,3813870891087",,PAREDES,03,250
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002635,01,1,,3,01-2013-0511,,"41,3813870891087",,PAREDES,03,251
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002636,01,2,,3,01-2013-0512,,"41,3813870891087",,PAREDES,03,252
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002637,02,2,,3,01-2013-0513,,"41,3813870891087",,PAREDES,03,253
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002638,03,1,,3,01-2013-0514,,"41,3813870891087",,PAREDES,03,254
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002639,03,2,,2,01-2013-0515,,"41,3813870891087",,PAREDES,03,255
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002640,04,1,,3,01-2013-0516,,"41,3813870891087",,PAREDES,03,256
01,"2,18791095093438",,1,,Carrer,1,,CIUTAT VELLA,la Barceloneta,HUTB-002641,04,2,,3,01-2013-0517,,"41,3813870891087",,PAREDES,03,257
01,"2,17442836361765",,1,,Carrer,41,,CIUTAT VELLA,el Raval,HUTB-000948,02,2,,11,01-2013-0552,,"41,3795145020016",,RAMBLA,01,258
01,"2,17442836361765",,1,,Carrer,41,,CIUTAT VELLA,el Raval,HUTB-000949,03,1,,7,01-2013-0553,,"41,3795145020016",,RAMBLA,01,259
01,"2,17442836361765",,1,,Carrer,41,,CIUTAT VELLA,el Raval,HUTB-000950,AT,,,3,01-2013-0554,,"41,3795145020016",,RAMBLA,01,260
01,"2,18309128441931",,1,,Carrer,5,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002907,02,,,2,01-2013-0556,,"41,3846399168006",,CALDERS,04,261
01,"2,18309128441931",,1,,Carrer,5,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002908,03,,,2,01-2013-0557,,"41,3846399168006",,CALDERS,04,262
01,"2,18309128441931",,1,,Carrer,5,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002909,04,,,2,01-2013-0558,,"41,3846399168006",,CALDERS,04,263
01,"2,17442836361765",,1,,Carrer,41,,CIUTAT VELLA,el Raval,HUTB-000947,02,1,,7,01-2013-0559,,"41,3795145020016",,RAMBLA,01,264
01,"2,19119639896674",,2,,Carrer,12,,CIUTAT VELLA,la Barceloneta,HUTB-010677,01,,,2,01-2013-0592,,"41,3799345982103",,PROCLAMACIO,03,265
01,"2,17494494753316",,1,,Carrer,27,,CIUTAT VELLA,el Barri Gòtic,HUTB-001667,2,,,5,01-2013-0593,,"41,3855311315953",,RIPOLL,02,266
01,"2,17494494753316",,1,,Carrer,27,,CIUTAT VELLA,el Barri Gòtic,HUTB-001669,4,,,5,01-2013-0594,,"41,3855311315953",,RIPOLL,02,267
01,"2,17494494753316",,1,,Carrer,27,,CIUTAT VELLA,el Barri Gòtic,HUTB-001668,3,,,5,01-2013-0595,,"41,3855311315953",,RIPOLL,02,268
01,"2,17430505466951",,2,,Carrer,2,,CIUTAT VELLA,el Barri Gòtic,HUTB-013217,05,,,3,01-2013-0615,,"41,3803549198939",,FERRAN,02,269
01,"2,17430505466951",,2,,Carrer,2,,CIUTAT VELLA,el Barri Gòtic,HUTB-013218,04,1,,3,01-2013-0616,,"41,3803549198939",,FERRAN,02,270
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001242,BJ,2,,5,01-2013-0617,,"41,379043519488",,UNIO,01,271
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001233,01,1,,3,01-2013-0618,,"41,379043519488",,UNIO,01,272
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001234,01,2,,6,01-2013-0619,,"41,379043519488",,UNIO,01,273
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001235,02,1,,3,01-2013-0620,,"41,379043519488",,UNIO,01,274
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001236,02,2,,6,01-2013-0621,,"41,379043519488",,UNIO,01,275
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001237,03,1,,3,01-2013-0622,,"41,379043519488",,UNIO,01,276
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001238,03,2,,6,01-2013-0623,,"41,379043519488",,UNIO,01,277
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001239,04,1,,3,01-2013-0624,,"41,379043519488",,UNIO,01,278
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001240,04,2,,6,01-2013-0625,,"41,379043519488",,UNIO,01,279
01,"2,17297245125849",,1,,Carrer,21,,CIUTAT VELLA,el Raval,HUTB-001241,05,,,3,01-2013-0626,,"41,379043519488",,UNIO,01,280
01,"2,17624204050153",,2,,Carrer,10,12,CIUTAT VELLA,el Barri Gòtic,HUTB-001510,02,3,,9,01-2013-0631,,"41,379714712555",,VIDRE,02,281
01,"2,1830196404963",,2,,Carrer,4,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001590,02,1,,3,01-2013-0633,,"41,3844471786904",,VOLTA D'EN DUSAI,04,282
01,"2,17811406752141",,2,,Carrer,8,,CIUTAT VELLA,el Barri Gòtic,HUTB-013145,04,,,7,01-2013-0634,,"41,379998342678",,SERRA,02,283
01,"2,17697233910458",,2,,Carrer,36,,CIUTAT VELLA,el Barri Gòtic,HUTB-000116,02,,,3,01-2013-0645,,"41,380128078268",,ESCUDELLERS,02,284
01,"2,17697233910458",,2,,Carrer,36,,CIUTAT VELLA,el Barri Gòtic,HUTB-000118,04,,,3,01-2013-0647,,"41,380128078268",,ESCUDELLERS,02,285
01,"2,17697233910458",,2,,Carrer,36,,CIUTAT VELLA,el Barri Gòtic,HUTB-000117,03,,,3,01-2013-0648,,"41,380128078268",,ESCUDELLERS,02,286
01,"2,1821656137678",,1,,Carrer,7,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-002950,01,,,6,01-2013-0663,,"41,3830029802774",,CANVIS VELLS,04,287
01,"2,17243780529039",,2,,Carrer,8,,CIUTAT VELLA,el Raval,HUTB-000031,BJ,,,12,01-2013-0666,,"41,3786487850786",,MARQUES DE BARBERA,01,288
01,"2,18866878429802",,2,,Carrer,58,,CIUTAT VELLA,la Barceloneta,HUTB-002225,PR,,,3,01-2013-0670,,"41,3787160555446",,SANT MIQUEL,03,289
01,"2,17624204050153",,2,,Carrer,10,12,CIUTAT VELLA,el Barri Gòtic,HUTB-001513,3,3,,9,01-2013-0677,,"41,379714712555",,VIDRE,02,290
01,"2,17430505466951",,2,,Carrer,2,,CIUTAT VELLA,el Barri Gòtic,HUTB-013219,03,2,,4,01-2013-0681,,"41,3803549198939",,FERRAN,02,291
01,"2,17430505466951",,2,,Carrer,2,,CIUTAT VELLA,el Barri Gòtic,HUTB-013220,AT,1,,6,01-2013-0682,,"41,3803549198939",,FERRAN,02,292
01,"2,19184382614981",3,1,,Carrer,1,3,CIUTAT VELLA,la Barceloneta,HUTB-004016,03,1,,2,01-2013-0685,,"41,3804799500468",,BERENGUER MALLOL,03,293
01,"2,16808911806216",,1,,Carrer,11,,CIUTAT VELLA,el Raval,HUTB-003872,01,3,,6,01-2013-0702,B,"41,3786441888886",,AURORA,01,294
01,"2,18133514072032",,1,,Passeig,3,,CIUTAT VELLA,el Barri Gòtic,HUTB-003342,PR,4,,5,01-2013-0709,,"41,3808451956989",,COLOM,02,295
01,"2,18279280729753",,2,,Carrer,34,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001606,05,,,3,01-2013-0711,,"41,3851540092191",,REC,04,296
01,"2,18279280729753",,2,,Carrer,34,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001605,04,,,3,01-2013-0712,,"41,3851540092191",,REC,04,297
01,"2,18279280729753",,2,,Carrer,34,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001604,03,,,3,01-2013-0713,,"41,3851540092191",,REC,04,298
01,"2,18279280729753",,2,,Carrer,34,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001603,02,,,3,01-2013-0714,,"41,3851540092191",,REC,04,299
01,"2,17956287230453",,2,,Carrer,2,,CIUTAT VELLA,el Barri Gòtic,HUTB-003511,01,,,2,01-2013-0924,,"41,3813049455054",,CORREU VELL,02,385
01,"2,18279280729753",,2,,Carrer,34,,CIUTAT VELLA,"Sant Pere, Santa Caterina i la Ribera",HUTB-001602,01,,,3,01-2013-0715,,"41,3851540092191",,REC,04,300
01,"2,18133514072032",,1,,Passeig,3,,CIUTAT VELLA,el Barri Gòtic,HUTB-003341,01,2,,13,01-2013-0725,,"41,3808451956989",,COLOM,02,301
01,"2,17531842848675",,2,,Carrer,4,,CIUTAT VELLA,el Barri Gòtic,HUTB-004007,01,,,13,01-2013-0726,,"41,382041198129",,BANYS NOUS,02,302
