year,territory,territory_order,territory_type,num_unemployed,year_quarter
2011-03-31 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,945.0,2011Q1
2011-03-31 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1757.0,2011Q1
2011-03-31 00:00:00+00:00,Sarrià,23,Barri,686.0,2011Q1
2011-03-31 00:00:00+00:00,Horta,43,Barri,1981.0,2011Q1
2011-03-31 00:00:00+00:00,la Clota,42,Barri,24.0,2011Q1
2011-03-31 00:00:00+00:00,el Baix Guinardó,33,Barri,1570.0,2011Q1
2011-04-30 00:00:00+00:00,Provençals del Poblenou,71,Barri,1403.0,2011Q2
2011-04-30 00:00:00+00:00,la Prosperitat,52,Barri,2003.0,2011Q2
2011-04-30 00:00:00+00:00,el Clot,65,Barri,1801.0,2011Q2
2011-04-30 00:00:00+00:00,Sant Martí de Provençals,72,Barri,1969.0,2011Q2
2011-04-30 00:00:00+00:00,les Tres Torres,24,Barri,472.0,2011Q2
2011-04-30 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1799.0,2011Q2
2011-04-30 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,3293.0,2011Q2
2011-04-30 00:00:00+00:00,Sant Martí,10,Districte,16715.0,2011Q2
2011-04-30 00:00:00+00:00,les Roquetes,50,Barri,1403.0,2011Q2
2011-04-30 00:00:00+00:00,Porta,45,Barri,1784.0,2011Q2
2011-04-30 00:00:00+00:00,Les Corts,4,Districte,4292.0,2011Q2
2011-04-30 00:00:00+00:00,la Vila de Gràcia,31,Barri,3203.0,2011Q2
2011-04-30 00:00:00+00:00,Pedralbes,21,Barri,327.0,2011Q2
2011-04-30 00:00:00+00:00,Sant Antoni,10,Barri,2421.0,2011Q2
2011-04-30 00:00:00+00:00,el Baix Guinardó,33,Barri,1562.0,2011Q2
2011-04-30 00:00:00+00:00,la Salut,30,Barri,805.0,2011Q2
2011-04-30 00:00:00+00:00,Baró de Viver,58,Barri,177.0,2011Q2
2011-04-30 00:00:00+00:00,la Barceloneta,3,Barri,1472.0,2011Q2
2011-04-30 00:00:00+00:00,el Bon Pastor,59,Barri,1005.0,2011Q2
2011-04-30 00:00:00+00:00,la Sagrera,61,Barri,1933.0,2011Q2
2011-04-30 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,120.0,2011Q2
2011-04-30 00:00:00+00:00,Vallbona,56,Barri,146.0,2011Q2
2011-04-30 00:00:00+00:00,Sant Andreu,60,Barri,4068.0,2011Q2
2011-04-30 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,1343.0,2011Q2
2011-04-30 00:00:00+00:00,Canyelles,49,Barri,647.0,2011Q2
2011-04-30 00:00:00+00:00,el Poble-sec,11,Barri,3444.0,2011Q2
2011-04-30 00:00:00+00:00,les Corts,19,Barri,2622.0,2011Q2
2011-04-30 00:00:00+00:00,Eixample,2,Districte,15248.0,2011Q2
2011-04-30 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1723.0,2011Q2
2011-04-30 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,2414.0,2011Q2
2011-04-30 00:00:00+00:00,el Raval,1,Barri,4960.0,2011Q2
2011-04-30 00:00:00+00:00,Sants - Badal,17,Barri,1359.0,2011Q2
2011-04-30 00:00:00+00:00,Navas,63,Barri,1444.0,2011Q2
2011-04-30 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,860.0,2011Q2
2011-05-31 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,939.0,2011Q2
2011-05-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1772.0,2011Q2
2011-05-31 00:00:00+00:00,"Sant Pere, Santa Caterina i la Ribera",4,Barri,1989.0,2011Q2
2011-05-31 00:00:00+00:00,Pedralbes,21,Barri,326.0,2011Q2
2011-05-31 00:00:00+00:00,la Teixonera,38,Barri,724.0,2011Q2
2011-05-31 00:00:00+00:00,Navas,63,Barri,1412.0,2011Q2
2011-05-31 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,835.0,2011Q2
2011-05-31 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,1999.0,2011Q2
2011-05-31 00:00:00+00:00,Sant Andreu,9,Districte,10584.0,2011Q2
2011-05-31 00:00:00+00:00,No consta,999,Districte,6.0,2011Q2
2011-05-31 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,2341.0,2011Q2
2011-05-31 00:00:00+00:00,la Sagrada Família,6,Barri,3064.0,2011Q2
2011-05-31 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,5316.0,2011Q2
2011-05-31 00:00:00+00:00,la Marina de Port,13,Barri,2315.0,2011Q2
2011-05-31 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1703.0,2011Q2
2011-05-31 00:00:00+00:00,les Tres Torres,24,Barri,463.0,2011Q2
2011-05-31 00:00:00+00:00,Porta,45,Barri,1758.0,2011Q2
2011-05-31 00:00:00+00:00,la Salut,30,Barri,794.0,2011Q2
2011-05-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,119.0,2011Q2
2011-05-31 00:00:00+00:00,Can Peguera,47,Barri,153.0,2011Q2
2011-05-31 00:00:00+00:00,el Poble-sec,11,Barri,3390.0,2011Q2
2011-05-31 00:00:00+00:00,Sants - Badal,17,Barri,1349.0,2011Q2
2011-05-31 00:00:00+00:00,la Vall d'Hebron,41,Barri,332.0,2011Q2
2011-05-31 00:00:00+00:00,Sants,18,Barri,2579.0,2011Q2
2011-05-31 00:00:00+00:00,el Poblenou,68,Barri,2002.0,2011Q2
2011-05-31 00:00:00+00:00,Barcelona,1,Municipi,106774.0,2011Q2
2011-05-31 00:00:00+00:00,la Bordeta,16,Barri,1270.0,2011Q2
2011-05-31 00:00:00+00:00,la Font d'en Fargues,36,Barri,731.0,2011Q2
2011-05-31 00:00:00+00:00,Ciutat Vella,1,Districte,9696.0,2011Q2
2011-05-31 00:00:00+00:00,la Prosperitat,52,Barri,1975.0,2011Q2
2011-05-31 00:00:00+00:00,el Baix Guinardó,33,Barri,1536.0,2011Q2
2011-05-31 00:00:00+00:00,Sant Martí de Provençals,72,Barri,1968.0,2011Q2
2011-05-31 00:00:00+00:00,el Bon Pastor,59,Barri,996.0,2011Q2
2011-05-31 00:00:00+00:00,Nou Barris,8,Districte,13695.0,2011Q2
2011-05-31 00:00:00+00:00,les Corts,19,Barri,2592.0,2011Q2
2011-05-31 00:00:00+00:00,la Clota,42,Barri,23.0,2011Q2
2011-05-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,3175.0,2011Q2
2011-05-31 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,125.0,2011Q2
2011-05-31 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,924.0,2011Q2
2011-05-31 00:00:00+00:00,Horta-Guinardó,7,Districte,11443.0,2011Q2
2011-05-31 00:00:00+00:00,Sant Martí,10,Districte,16578.0,2011Q2
2011-05-31 00:00:00+00:00,el Coll,29,Barri,399.0,2011Q2
2011-05-31 00:00:00+00:00,Torre Baró,54,Barri,242.0,2011Q2
2011-05-31 00:00:00+00:00,Horta,43,Barri,1955.0,2011Q2
2011-05-31 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,431.0,2011Q2
2011-05-31 00:00:00+00:00,la Font de la Guatlla,14,Barri,849.0,2011Q2
2011-05-31 00:00:00+00:00,el Turó de la Peira,46,Barri,1083.0,2011Q2
2011-05-31 00:00:00+00:00,les Roquetes,50,Barri,1391.0,2011Q2
2011-05-31 00:00:00+00:00,el Congrés i els Indians,62,Barri,919.0,2011Q2
2011-06-30 00:00:00+00:00,el Fort Pienc,5,Barri,1870.0,2011Q2
2011-06-30 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2078.0,2011Q2
2011-06-30 00:00:00+00:00,el Raval,1,Barri,4822.0,2011Q2
2011-06-30 00:00:00+00:00,el Baix Guinardó,33,Barri,1518.0,2011Q2
2011-06-30 00:00:00+00:00,les Roquetes,50,Barri,1376.0,2011Q2
2011-06-30 00:00:00+00:00,la Trinitat Nova,53,Barri,866.0,2011Q2
2011-06-30 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,419.0,2011Q2
2011-06-30 00:00:00+00:00,la Vall d'Hebron,41,Barri,323.0,2011Q2
2011-06-30 00:00:00+00:00,Baró de Viver,58,Barri,173.0,2011Q2
2011-06-30 00:00:00+00:00,la Font d'en Fargues,36,Barri,710.0,2011Q2
2011-06-30 00:00:00+00:00,el Coll,29,Barri,389.0,2011Q2
2011-06-30 00:00:00+00:00,la Guineueta,48,Barri,1301.0,2011Q2
2011-06-30 00:00:00+00:00,Sants-Montjuïc,3,Districte,12671.0,2011Q2
2011-06-30 00:00:00+00:00,el Clot,65,Barri,1734.0,2011Q2
2011-06-30 00:00:00+00:00,la Clota,42,Barri,23.0,2011Q2
2011-06-30 00:00:00+00:00,Gràcia,6,Districte,7163.0,2011Q2
2011-06-30 00:00:00+00:00,el Carmel,37,Barri,2424.0,2011Q2
2011-06-30 00:00:00+00:00,la Teixonera,38,Barri,703.0,2011Q2
2011-06-30 00:00:00+00:00,el Barri Gòtic,2,Barri,1366.0,2011Q2
2011-06-30 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,115.0,2011Q2
2011-06-30 00:00:00+00:00,No consta,999,Barri,7.0,2011Q2
2011-06-30 00:00:00+00:00,el Poblenou,68,Barri,1947.0,2011Q2
2011-06-30 00:00:00+00:00,"Sant Pere, Santa Caterina i la Ribera",4,Barri,1977.0,2011Q2
2011-06-30 00:00:00+00:00,Sant Antoni,10,Barri,2327.0,2011Q2
2011-06-30 00:00:00+00:00,Can Baró,34,Barri,562.0,2011Q2
2011-06-30 00:00:00+00:00,el Poble-sec,11,Barri,3310.0,2011Q2
2011-06-30 00:00:00+00:00,la Sagrada Família,6,Barri,3037.0,2011Q2
2011-06-30 00:00:00+00:00,la Verneda i la Pau,73,Barri,2186.0,2011Q2
2011-06-30 00:00:00+00:00,el Turó de la Peira,46,Barri,1063.0,2011Q2
2011-06-30 00:00:00+00:00,la Trinitat Vella,57,Barri,1153.0,2011Q2
2011-06-30 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,3185.0,2011Q2
2011-06-30 00:00:00+00:00,Vallbona,56,Barri,144.0,2011Q2
2011-06-30 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,816.0,2011Q2
2011-06-30 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1641.0,2011Q2
2011-06-30 00:00:00+00:00,Porta,45,Barri,1739.0,2011Q2
2011-06-30 00:00:00+00:00,Sants,18,Barri,2504.0,2011Q2
2011-06-30 00:00:00+00:00,Can Peguera,47,Barri,152.0,2011Q2
2011-06-30 00:00:00+00:00,les Corts,19,Barri,2533.0,2011Q2
2011-06-30 00:00:00+00:00,Ciutat Meridiana,55,Barri,1243.0,2011Q2
2011-06-30 00:00:00+00:00,Pedralbes,21,Barri,327.0,2011Q2
2011-06-30 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,823.0,2011Q2
2011-06-30 00:00:00+00:00,Barcelona,1,Municipi,104784.0,2011Q2
2011-06-30 00:00:00+00:00,Les Corts,4,Districte,4148.0,2011Q2
2011-06-30 00:00:00+00:00,Navas,63,Barri,1379.0,2011Q2
2011-07-31 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,931.0,2011Q3
2011-07-31 00:00:00+00:00,Sant Martí,10,Districte,16260.0,2011Q3
2011-07-31 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,423.0,2011Q3
2011-07-31 00:00:00+00:00,Ciutat Meridiana,55,Barri,1231.0,2011Q3
2011-07-31 00:00:00+00:00,la Marina de Port,13,Barri,2271.0,2011Q3
2011-07-31 00:00:00+00:00,Horta-Guinardó,7,Districte,11231.0,2011Q3
2011-07-31 00:00:00+00:00,la Clota,42,Barri,23.0,2011Q3
2011-07-31 00:00:00+00:00,la Guineueta,48,Barri,1278.0,2011Q3
2011-07-31 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,2011.0,2011Q3
2011-07-31 00:00:00+00:00,Barcelona,1,Municipi,104929.0,2011Q3
2011-07-31 00:00:00+00:00,el Poblenou,68,Barri,1957.0,2011Q3
2011-07-31 00:00:00+00:00,la Sagrada Família,6,Barri,3053.0,2011Q3
2011-07-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,3161.0,2011Q3
2011-07-31 00:00:00+00:00,Canyelles,49,Barri,623.0,2011Q3
2011-07-31 00:00:00+00:00,el Barri Gòtic,2,Barri,1378.0,2011Q3
2011-07-31 00:00:00+00:00,Sant Andreu,60,Barri,3967.0,2011Q3
2011-07-31 00:00:00+00:00,Can Baró,34,Barri,574.0,2011Q3
2011-07-31 00:00:00+00:00,Sant Martí de Provençals,72,Barri,1933.0,2011Q3
2011-07-31 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,1296.0,2011Q3
2011-07-31 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,2718.0,2011Q3
2011-07-31 00:00:00+00:00,el Coll,29,Barri,395.0,2011Q3
2011-07-31 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,2298.0,2011Q3
2011-07-31 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,5233.0,2011Q3
2011-07-31 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,825.0,2011Q3
2011-07-31 00:00:00+00:00,Sants-Montjuïc,3,Districte,12600.0,2011Q3
2011-07-31 00:00:00+00:00,Nou Barris,8,Districte,13361.0,2011Q3
2011-07-31 00:00:00+00:00,el Clot,65,Barri,1757.0,2011Q3
2011-07-31 00:00:00+00:00,Eixample,2,Districte,14860.0,2011Q3
2011-07-31 00:00:00+00:00,Horta,43,Barri,1903.0,2011Q3
2011-07-31 00:00:00+00:00,les Tres Torres,24,Barri,455.0,2011Q3
2011-07-31 00:00:00+00:00,el Carmel,37,Barri,2412.0,2011Q3
2011-07-31 00:00:00+00:00,les Roquetes,50,Barri,1352.0,2011Q3
2011-07-31 00:00:00+00:00,el Fort Pienc,5,Barri,1856.0,2011Q3
2011-07-31 00:00:00+00:00,el Baix Guinardó,33,Barri,1546.0,2011Q3
2011-07-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,117.0,2011Q3
2011-07-31 00:00:00+00:00,el Guinardó,35,Barri,2308.0,2011Q3
2011-08-31 00:00:00+00:00,la Salut,30,Barri,817.0,2011Q3
2011-08-31 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1712.0,2011Q3
2011-08-31 00:00:00+00:00,Verdun,51,Barri,1059.0,2011Q3
2011-08-31 00:00:00+00:00,Sant Martí de Provençals,72,Barri,1953.0,2011Q3
2011-08-31 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,899.0,2011Q3
2011-08-31 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,5417.0,2011Q3
2011-08-31 00:00:00+00:00,la Trinitat Nova,53,Barri,860.0,2011Q3
2011-08-31 00:00:00+00:00,Sants-Montjuïc,3,Districte,12917.0,2011Q3
2011-08-31 00:00:00+00:00,"Sant Pere, Santa Caterina i la Ribera",4,Barri,1967.0,2011Q3
2011-08-31 00:00:00+00:00,la Vall d'Hebron,41,Barri,335.0,2011Q3
2011-08-31 00:00:00+00:00,Horta,43,Barri,1970.0,2011Q3
2011-08-31 00:00:00+00:00,Nou Barris,8,Districte,13616.0,2011Q3
2011-08-31 00:00:00+00:00,la Sagrada Família,6,Barri,3161.0,2011Q3
2011-08-31 00:00:00+00:00,el Clot,65,Barri,1803.0,2011Q3
2011-08-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,3224.0,2011Q3
2011-08-31 00:00:00+00:00,el Turó de la Peira,46,Barri,1105.0,2011Q3
2011-08-31 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,915.0,2011Q3
2011-08-31 00:00:00+00:00,Sants,18,Barri,2589.0,2011Q3
2011-08-31 00:00:00+00:00,el Raval,1,Barri,4857.0,2011Q3
2011-08-31 00:00:00+00:00,el Putxet i el Farró,27,Barri,1522.0,2011Q3
2011-08-31 00:00:00+00:00,Baró de Viver,58,Barri,177.0,2011Q3
2011-08-31 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,434.0,2011Q3
2011-08-31 00:00:00+00:00,la Guineueta,48,Barri,1306.0,2011Q3
2011-08-31 00:00:00+00:00,les Tres Torres,24,Barri,472.0,2011Q3
2011-08-31 00:00:00+00:00,Les Corts,4,Districte,4297.0,2011Q3
2011-08-31 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,2803.0,2011Q3
2011-08-31 00:00:00+00:00,Sant Andreu,60,Barri,4088.0,2011Q3
2011-08-31 00:00:00+00:00,Horta-Guinardó,7,Districte,11568.0,2011Q3
2011-08-31 00:00:00+00:00,la Sagrera,61,Barri,1911.0,2011Q3
2011-08-31 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,3344.0,2011Q3
2011-08-31 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,1343.0,2011Q3
2011-08-31 00:00:00+00:00,Torre Baró,54,Barri,236.0,2011Q3
2011-08-31 00:00:00+00:00,el Carmel,37,Barri,2484.0,2011Q3
2011-08-31 00:00:00+00:00,No consta,999,Districte,9.0,2011Q3
2011-08-31 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,2122.0,2011Q3
2011-08-31 00:00:00+00:00,el Coll,29,Barri,406.0,2011Q3
2011-08-31 00:00:00+00:00,el Poble-sec,11,Barri,3354.0,2011Q3
2011-08-31 00:00:00+00:00,la Font de la Guatlla,14,Barri,841.0,2011Q3
2011-08-31 00:00:00+00:00,Sant Antoni,10,Barri,2467.0,2011Q3
2011-08-31 00:00:00+00:00,Can Baró,34,Barri,585.0,2011Q3
2011-08-31 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,844.0,2011Q3
2011-08-31 00:00:00+00:00,No consta,999,Barri,8.0,2011Q3
2011-08-31 00:00:00+00:00,Vallbona,56,Barri,143.0,2011Q3
2011-08-31 00:00:00+00:00,la Bordeta,16,Barri,1270.0,2011Q3
2011-09-30 00:00:00+00:00,Can Peguera,47,Barri,160.0,2011Q3
2011-09-30 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1825.0,2011Q3
2011-09-30 00:00:00+00:00,Horta-Guinardó,7,Districte,11586.0,2011Q3
2011-09-30 00:00:00+00:00,Sants - Badal,17,Barri,1376.0,2011Q3
2011-09-30 00:00:00+00:00,Pedralbes,21,Barri,332.0,2011Q3
2011-09-30 00:00:00+00:00,la Sagrada Família,6,Barri,3142.0,2011Q3
2011-09-30 00:00:00+00:00,Horta,43,Barri,2006.0,2011Q3
2011-09-30 00:00:00+00:00,el Fort Pienc,5,Barri,1934.0,2011Q3
2011-09-30 00:00:00+00:00,Vallbona,56,Barri,147.0,2011Q3
2011-09-30 00:00:00+00:00,Sant Martí de Provençals,72,Barri,2003.0,2011Q3
2011-09-30 00:00:00+00:00,Porta,45,Barri,1761.0,2011Q3
2011-09-30 00:00:00+00:00,el Poble-sec,11,Barri,3370.0,2011Q3
2011-09-30 00:00:00+00:00,el Clot,65,Barri,1824.0,2011Q3
2011-09-30 00:00:00+00:00,Ciutat Meridiana,55,Barri,1267.0,2011Q3
2011-09-30 00:00:00+00:00,"Sant Pere, Santa Caterina i la Ribera",4,Barri,1950.0,2011Q3
2011-09-30 00:00:00+00:00,la Salut,30,Barri,813.0,2011Q3
2011-09-30 00:00:00+00:00,la Sagrera,61,Barri,1941.0,2011Q3
2011-09-30 00:00:00+00:00,el Barri Gòtic,2,Barri,1381.0,2011Q3
2011-09-30 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,441.0,2011Q3
2011-09-30 00:00:00+00:00,el Coll,29,Barri,408.0,2011Q3
2011-09-30 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,921.0,2011Q3
2011-09-30 00:00:00+00:00,Verdun,51,Barri,1083.0,2011Q3
2011-09-30 00:00:00+00:00,la Font d'en Fargues,36,Barri,730.0,2011Q3
2011-09-30 00:00:00+00:00,la Font de la Guatlla,14,Barri,842.0,2011Q3
2011-09-30 00:00:00+00:00,les Corts,19,Barri,2635.0,2011Q3
2011-09-30 00:00:00+00:00,el Raval,1,Barri,4876.0,2011Q3
2011-09-30 00:00:00+00:00,el Congrés i els Indians,62,Barri,945.0,2011Q3
2011-09-30 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,3363.0,2011Q3
2011-09-30 00:00:00+00:00,Barcelona,1,Municipi,108250.0,2011Q3
2011-09-30 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1695.0,2011Q3
2011-09-30 00:00:00+00:00,Can Baró,34,Barri,582.0,2011Q3
2011-09-30 00:00:00+00:00,les Tres Torres,24,Barri,479.0,2011Q3
2011-09-30 00:00:00+00:00,Torre Baró,54,Barri,242.0,2011Q3
2011-09-30 00:00:00+00:00,No consta,999,Districte,6.0,2011Q3
2011-09-30 00:00:00+00:00,Hostafrancs,15,Barri,1086.0,2011Q3
2011-09-30 00:00:00+00:00,la Vila de Gràcia,31,Barri,3246.0,2011Q3
2011-09-30 00:00:00+00:00,la Teixonera,38,Barri,735.0,2011Q3
2011-09-30 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,579.0,2011Q3
2011-09-30 00:00:00+00:00,Sant Andreu,9,Districte,10790.0,2011Q3
2011-09-30 00:00:00+00:00,Sants,18,Barri,2607.0,2011Q3
2011-09-30 00:00:00+00:00,Sant Martí,10,Districte,16774.0,2011Q3
2011-09-30 00:00:00+00:00,Ciutat Vella,1,Districte,9613.0,2011Q3
2011-09-30 00:00:00+00:00,el Bon Pastor,59,Barri,1012.0,2011Q3
2011-09-30 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,850.0,2011Q3
2011-09-30 00:00:00+00:00,el Baix Guinardó,33,Barri,1573.0,2011Q3
2011-09-30 00:00:00+00:00,Canyelles,49,Barri,651.0,2011Q3
2011-09-30 00:00:00+00:00,Sants-Montjuïc,3,Districte,12973.0,2011Q3
2011-10-31 00:00:00+00:00,la Font d'en Fargues,36,Barri,733.0,2011Q4
2011-10-31 00:00:00+00:00,Horta,43,Barri,2020.0,2011Q4
2011-10-31 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,2059.0,2011Q4
2011-10-31 00:00:00+00:00,la Sagrada Família,6,Barri,3180.0,2011Q4
2011-10-31 00:00:00+00:00,Horta-Guinardó,7,Districte,11646.0,2011Q4
2011-10-31 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,5454.0,2011Q4
2011-10-31 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,959.0,2011Q4
2011-10-31 00:00:00+00:00,la Salut,30,Barri,807.0,2011Q4
2011-10-31 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,3374.0,2011Q4
2011-10-31 00:00:00+00:00,el Raval,1,Barri,4987.0,2011Q4
2011-10-31 00:00:00+00:00,Can Peguera,47,Barri,161.0,2011Q4
2011-10-31 00:00:00+00:00,Sarrià,23,Barri,702.0,2011Q4
2011-10-31 00:00:00+00:00,el Baix Guinardó,33,Barri,1584.0,2011Q4
2011-10-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,3204.0,2011Q4
2011-10-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,126.0,2011Q4
2011-10-31 00:00:00+00:00,Hostafrancs,15,Barri,1090.0,2011Q4
2011-10-31 00:00:00+00:00,Vallbona,56,Barri,150.0,2011Q4
2011-10-31 00:00:00+00:00,Verdun,51,Barri,1086.0,2011Q4
2011-10-31 00:00:00+00:00,la Prosperitat,52,Barri,1982.0,2011Q4
2011-10-31 00:00:00+00:00,Sant Andreu,60,Barri,4130.0,2011Q4
2011-10-31 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,1367.0,2011Q4
2011-10-31 00:00:00+00:00,el Poble-sec,11,Barri,3440.0,2011Q4
2011-10-31 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,137.0,2011Q4
2011-10-31 00:00:00+00:00,la Marina de Port,13,Barri,2332.0,2011Q4
2011-10-31 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,443.0,2011Q4
2011-10-31 00:00:00+00:00,Eixample,2,Districte,15573.0,2011Q4
2011-10-31 00:00:00+00:00,el Putxet i el Farró,27,Barri,1525.0,2011Q4
2011-10-31 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,893.0,2011Q4
2011-10-31 00:00:00+00:00,el Guinardó,35,Barri,2366.0,2011Q4
2011-10-31 00:00:00+00:00,la Barceloneta,3,Barri,1459.0,2011Q4
2011-10-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1835.0,2011Q4
2011-10-31 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,2808.0,2011Q4
2011-10-31 00:00:00+00:00,la Trinitat Vella,57,Barri,1203.0,2011Q4
2011-11-30 00:00:00+00:00,Ciutat Meridiana,55,Barri,1316.0,2011Q4
2011-11-30 00:00:00+00:00,el Carmel,37,Barri,2529.0,2011Q4
2011-11-30 00:00:00+00:00,el Raval,1,Barri,5025.0,2011Q4
2011-11-30 00:00:00+00:00,la Prosperitat,52,Barri,1992.0,2011Q4
2011-11-30 00:00:00+00:00,Sant Martí,10,Districte,16909.0,2011Q4
2011-11-30 00:00:00+00:00,la Barceloneta,3,Barri,1462.0,2011Q4
2011-11-30 00:00:00+00:00,Sant Martí de Provençals,72,Barri,2014.0,2011Q4
2011-11-30 00:00:00+00:00,Barcelona,1,Municipi,109265.0,2011Q4
2011-11-30 00:00:00+00:00,el Putxet i el Farró,27,Barri,1525.0,2011Q4
2011-11-30 00:00:00+00:00,Pedralbes,21,Barri,330.0,2011Q4
2011-11-30 00:00:00+00:00,el Congrés i els Indians,62,Barri,935.0,2011Q4
2011-11-30 00:00:00+00:00,Sarrià,23,Barri,689.0,2011Q4
2011-11-30 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,2062.0,2011Q4
2011-11-30 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,593.0,2011Q4
2011-11-30 00:00:00+00:00,Torre Baró,54,Barri,252.0,2011Q4
2011-11-30 00:00:00+00:00,el Poble-sec,11,Barri,3474.0,2011Q4
2011-11-30 00:00:00+00:00,les Tres Torres,24,Barri,483.0,2011Q4
2011-11-30 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2112.0,2011Q4
2011-11-30 00:00:00+00:00,el Fort Pienc,5,Barri,1939.0,2011Q4
2011-11-30 00:00:00+00:00,No consta,999,Barri,5.0,2011Q4
2011-11-30 00:00:00+00:00,la Font de la Guatlla,14,Barri,869.0,2011Q4
2011-11-30 00:00:00+00:00,Vallbona,56,Barri,152.0,2011Q4
2011-11-30 00:00:00+00:00,la Verneda i la Pau,73,Barri,2284.0,2011Q4
2011-11-30 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1723.0,2011Q4
2011-11-30 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,923.0,2011Q4
2011-11-30 00:00:00+00:00,el Turó de la Peira,46,Barri,1138.0,2011Q4
2011-11-30 00:00:00+00:00,Eixample,2,Districte,15503.0,2011Q4
2011-11-30 00:00:00+00:00,la Font d'en Fargues,36,Barri,742.0,2011Q4
2011-11-30 00:00:00+00:00,Can Peguera,47,Barri,160.0,2011Q4
