Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,year,Valor
6,Gràcia,30,la Salut,120,6026,2001,929.0
6,Gràcia,30,la Salut,120,6027,2001,1173.0
6,Gràcia,31,la Vila de Gràcia,121,6028,2001,1260.0
6,Gràcia,31,la Vila de Gràcia,121,6029,2001,1217.0
6,Gràcia,31,la Vila de Gràcia,121,6030,2001,1327.0
6,Gràcia,31,la Vila de Gràcia,121,6031,2001,1132.0
6,Gràcia,31,la Vila de Gràcia,121,6032,2001,1070.0
6,Gràcia,31,la Vila de Gràcia,122,6033,2001,1307.0
6,Gràcia,31,la Vila de Gràcia,122,6034,2001,1152.0
6,Gràcia,31,la Vila de Gràcia,122,6035,2001,981.0
6,Gràcia,31,la Vila de Gràcia,122,6036,2001,1315.0
6,Gràcia,31,la Vila de Gràcia,123,6037,2001,1111.0
6,Gràcia,31,la Vila de Gràcia,123,6038,2001,1297.0
6,Gràcia,31,la Vila de Gràcia,123,6039,2001,1437.0
6,Gràcia,31,la Vila de Gràcia,124,6040,2001,1597.0
6,Gràcia,31,la Vila de Gràcia,124,6041,2001,1539.0
6,Gràcia,31,la Vila de Gràcia,124,6042,2001,1439.0
6,Gràcia,31,la Vila de Gràcia,125,6043,2001,1111.0
6,Gràcia,31,la Vila de Gràcia,125,6044,2001,1346.0
6,Gràcia,31,la Vila de Gràcia,126,6045,2001,1125.0
6,Gràcia,31,la Vila de Gràcia,126,6046,2001,1089.0
6,Gràcia,31,la Vila de Gràcia,126,6047,2001,1199.0
6,Gràcia,31,la Vila de Gràcia,126,6048,2001,1241.0
6,Gràcia,31,la Vila de Gràcia,127,6049,2001,1040.0
6,Gràcia,31,la Vila de Gràcia,127,6050,2001,1183.0
6,Gràcia,31,la Vila de Gràcia,127,6051,2001,1146.0
6,Gràcia,31,la Vila de Gràcia,128,6052,2001,1447.0
6,Gràcia,31,la Vila de Gràcia,128,6053,2001,1336.0
6,Gràcia,31,la Vila de Gràcia,128,6054,2001,1442.0
6,Gràcia,31,la Vila de Gràcia,129,6055,2001,1207.0
6,Gràcia,31,la Vila de Gràcia,129,6056,2001,1440.0
6,Gràcia,31,la Vila de Gràcia,129,6057,2001,1466.0
6,Gràcia,31,la Vila de Gràcia,129,6058,2001,1537.0
6,Gràcia,31,la Vila de Gràcia,129,6059,2001,1473.0
6,Gràcia,31,la Vila de Gràcia,130,6060,2001,1661.0
6,Gràcia,31,la Vila de Gràcia,130,6061,2001,1177.0
6,Gràcia,31,la Vila de Gràcia,130,6062,2001,1198.0
6,Gràcia,31,la Vila de Gràcia,130,6063,2001,1365.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,2001,1860.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,2001,1066.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,2001,1013.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,2001,1577.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,2001,1498.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,2001,1030.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,2001,1666.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,2001,1058.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,2001,1644.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,2001,1478.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,2001,1067.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,2001,1105.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,2001,1355.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,2001,1152.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,2001,1202.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,2001,1098.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,2001,1189.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,2001,1274.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,2001,1626.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,2001,1787.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,2001,1363.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,2001,1312.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,2001,961.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,2001,2053.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,2001,1263.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7001,2001,1490.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7002,2001,785.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7003,2001,1274.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7004,2001,1462.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7005,2001,1334.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7006,2001,1086.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7007,2001,1195.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7008,2001,1523.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7009,2001,1069.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7010,2001,1282.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7011,2001,1084.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7012,2001,1578.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7013,2001,1286.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7014,2001,931.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7015,2001,1366.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7016,2001,1304.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7017,2001,1699.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7018,2001,1588.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7019,2001,1511.0
7,Horta-Guinardó,34,Can Baró,138,7020,2001,1432.0
7,Horta-Guinardó,34,Can Baró,138,7021,2001,1083.0
7,Horta-Guinardó,34,Can Baró,138,7022,2001,1164.0
7,Horta-Guinardó,34,Can Baró,138,7023,2001,1322.0
7,Horta-Guinardó,34,Can Baró,138,7024,2001,1368.0
7,Horta-Guinardó,34,Can Baró,138,7025,2001,1263.0
7,Horta-Guinardó,34,Can Baró,138,7026,2001,1216.0
7,Horta-Guinardó,35,el Guinardó,139,7027,2001,1803.0
7,Horta-Guinardó,35,el Guinardó,139,7028,2001,1350.0
7,Horta-Guinardó,35,el Guinardó,139,7029,2001,1350.0
7,Horta-Guinardó,35,el Guinardó,139,7030,2001,1337.0
7,Horta-Guinardó,35,el Guinardó,140,7031,2001,1376.0
7,Horta-Guinardó,35,el Guinardó,140,7032,2001,1298.0
7,Horta-Guinardó,35,el Guinardó,140,7033,2001,1434.0
7,Horta-Guinardó,35,el Guinardó,140,7034,2001,1443.0
7,Horta-Guinardó,35,el Guinardó,140,7035,2001,1577.0
7,Horta-Guinardó,35,el Guinardó,140,7036,2001,1256.0
7,Horta-Guinardó,35,el Guinardó,140,7037,2001,1431.0
7,Horta-Guinardó,35,el Guinardó,140,7038,2001,1331.0
7,Horta-Guinardó,35,el Guinardó,141,7039,2001,1301.0
7,Horta-Guinardó,35,el Guinardó,141,7040,2001,1272.0
7,Horta-Guinardó,35,el Guinardó,141,7041,2001,1202.0
7,Horta-Guinardó,35,el Guinardó,142,7042,2001,1323.0
7,Horta-Guinardó,35,el Guinardó,142,7043,2001,1338.0
7,Horta-Guinardó,35,el Guinardó,142,7044,2001,1297.0
7,Horta-Guinardó,35,el Guinardó,142,7045,2001,1351.0
7,Horta-Guinardó,35,el Guinardó,142,7046,2001,1358.0
7,Horta-Guinardó,35,el Guinardó,143,7047,2001,1392.0
7,Horta-Guinardó,35,el Guinardó,143,7048,2001,1293.0
7,Horta-Guinardó,35,el Guinardó,143,7049,2001,1291.0
7,Horta-Guinardó,35,el Guinardó,143,7050,2001,1151.0
7,Horta-Guinardó,35,el Guinardó,143,7051,2001,1727.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,2001,1287.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,2001,1539.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,2001,1519.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,2001,1251.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,2001,1247.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,2001,1490.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,2001,1415.0
7,Horta-Guinardó,37,el Carmel,146,7059,2001,1341.0
7,Horta-Guinardó,37,el Carmel,146,7060,2001,1947.0
7,Horta-Guinardó,37,el Carmel,147,7061,2001,1301.0
7,Horta-Guinardó,37,el Carmel,147,7062,2001,1277.0
7,Horta-Guinardó,37,el Carmel,147,7063,2001,1604.0
7,Horta-Guinardó,37,el Carmel,147,7064,2001,1708.0
7,Horta-Guinardó,37,el Carmel,147,7065,2001,1778.0
7,Horta-Guinardó,37,el Carmel,147,7066,2001,1720.0
7,Horta-Guinardó,37,el Carmel,147,7067,2001,1519.0
7,Horta-Guinardó,37,el Carmel,147,7068,2001,1277.0
7,Horta-Guinardó,37,el Carmel,147,7069,2001,1413.0
7,Horta-Guinardó,37,el Carmel,147,7070,2001,1364.0
7,Horta-Guinardó,37,el Carmel,148,7071,2001,1473.0
7,Horta-Guinardó,37,el Carmel,148,7072,2001,1282.0
7,Horta-Guinardó,37,el Carmel,148,7073,2001,1276.0
7,Horta-Guinardó,37,el Carmel,148,7074,2001,1701.0
7,Horta-Guinardó,37,el Carmel,148,7075,2001,1280.0
7,Horta-Guinardó,37,el Carmel,148,7076,2001,1510.0
7,Horta-Guinardó,37,el Carmel,148,7077,2001,1327.0
7,Horta-Guinardó,37,el Carmel,148,7078,2001,1255.0
7,Horta-Guinardó,37,el Carmel,148,7079,2001,1556.0
7,Horta-Guinardó,37,el Carmel,148,7080,2001,1632.0
7,Horta-Guinardó,38,la Teixonera,149,7081,2001,2081.0
7,Horta-Guinardó,38,la Teixonera,149,7082,2001,1251.0
7,Horta-Guinardó,38,la Teixonera,149,7083,2001,1384.0
7,Horta-Guinardó,38,la Teixonera,149,7084,2001,1302.0
7,Horta-Guinardó,38,la Teixonera,149,7085,2001,1187.0
7,Horta-Guinardó,38,la Teixonera,149,7086,2001,1399.0
7,Horta-Guinardó,38,la Teixonera,149,7087,2001,1646.0
7,Horta-Guinardó,38,la Teixonera,149,7088,2001,1230.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7089,2001,1308.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7090,2001,1423.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7091,2001,1155.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7092,2001,1464.0
7,Horta-Guinardó,43,Horta,156,7122,2001,1270.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7093,2001,1644.0
7,Horta-Guinardó,40,Montbau,151,7094,2001,1147.0
7,Horta-Guinardó,40,Montbau,151,7095,2001,1445.0
7,Horta-Guinardó,40,Montbau,151,7096,2001,1464.0
7,Horta-Guinardó,40,Montbau,151,7097,2001,1039.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7098,2001,1624.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7099,2001,1149.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7100,2001,1325.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7101,2001,1410.0
7,Horta-Guinardó,42,la Clota,153,7102,2001,454.0
7,Horta-Guinardó,43,Horta,154,7103,2001,1365.0
7,Horta-Guinardó,43,Horta,154,7104,2001,1654.0
7,Horta-Guinardó,43,Horta,154,7105,2001,1087.0
7,Horta-Guinardó,43,Horta,154,7106,2001,1147.0
7,Horta-Guinardó,43,Horta,154,7107,2001,1173.0
7,Horta-Guinardó,43,Horta,154,7108,2001,1290.0
7,Horta-Guinardó,43,Horta,154,7109,2001,1788.0
7,Horta-Guinardó,43,Horta,154,7110,2001,1115.0
7,Horta-Guinardó,43,Horta,154,7111,2001,988.0
7,Horta-Guinardó,43,Horta,155,7112,2001,1238.0
7,Horta-Guinardó,43,Horta,155,7113,2001,1141.0
7,Horta-Guinardó,43,Horta,155,7114,2001,1148.0
7,Horta-Guinardó,43,Horta,155,7115,2001,1056.0
7,Horta-Guinardó,43,Horta,155,7116,2001,1544.0
7,Horta-Guinardó,43,Horta,155,7117,2001,989.0
7,Horta-Guinardó,43,Horta,155,7118,2001,1171.0
7,Horta-Guinardó,43,Horta,156,7119,2001,1187.0
7,Horta-Guinardó,43,Horta,156,7120,2001,1299.0
7,Horta-Guinardó,43,Horta,156,7121,2001,1219.0
7,Horta-Guinardó,43,Horta,156,7123,2001,1409.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8001,2001,1370.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8002,2001,1054.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8003,2001,1333.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8004,2001,1308.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8005,2001,1258.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8006,2001,1409.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8007,2001,1264.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8008,2001,1511.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,158,8009,2001,1544.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8010,2001,992.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8011,2001,1093.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8012,2001,1299.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8013,2001,1279.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8014,2001,1139.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8015,2001,1346.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8016,2001,1153.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8017,2001,1424.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8018,2001,1590.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8019,2001,1630.0
8,Nou Barris,45,Porta,161,8020,2001,1137.0
8,Nou Barris,45,Porta,161,8021,2001,1323.0
8,Nou Barris,45,Porta,161,8022,2001,1277.0
8,Nou Barris,45,Porta,161,8023,2001,1284.0
8,Nou Barris,45,Porta,161,8024,2001,1362.0
8,Nou Barris,45,Porta,161,8025,2001,1121.0
8,Nou Barris,45,Porta,161,8026,2001,1108.0
8,Nou Barris,45,Porta,162,8027,2001,1275.0
8,Nou Barris,45,Porta,162,8028,2001,1262.0
8,Nou Barris,45,Porta,162,8029,2001,1366.0
8,Nou Barris,45,Porta,162,8030,2001,1270.0
8,Nou Barris,45,Porta,163,8031,2001,1444.0
8,Nou Barris,45,Porta,163,8032,2001,1428.0
8,Nou Barris,45,Porta,163,8033,2001,1425.0
8,Nou Barris,45,Porta,163,8034,2001,1270.0
8,Nou Barris,45,Porta,163,8035,2001,1404.0
8,Nou Barris,45,Porta,163,8036,2001,1474.0
8,Nou Barris,45,Porta,163,8037,2001,1568.0
8,Nou Barris,46,el Turó de la Peira,164,8038,2001,1448.0
8,Nou Barris,46,el Turó de la Peira,164,8039,2001,1559.0
8,Nou Barris,46,el Turó de la Peira,164,8040,2001,1873.0
8,Nou Barris,46,el Turó de la Peira,164,8041,2001,1988.0
8,Nou Barris,46,el Turó de la Peira,164,8042,2001,1337.0
8,Nou Barris,46,el Turó de la Peira,164,8043,2001,685.0
8,Nou Barris,46,el Turó de la Peira,165,8044,2001,1211.0
8,Nou Barris,46,el Turó de la Peira,165,8045,2001,1548.0
8,Nou Barris,46,el Turó de la Peira,165,8046,2001,1363.0
8,Nou Barris,46,el Turó de la Peira,165,8047,2001,1476.0
8,Nou Barris,47,Can Peguera,166,8048,2001,1116.0
8,Nou Barris,47,Can Peguera,166,8049,2001,1069.0
8,Nou Barris,48,la Guineueta,167,8050,2001,1566.0
8,Nou Barris,48,la Guineueta,167,8051,2001,921.0
8,Nou Barris,48,la Guineueta,167,8052,2001,960.0
8,Nou Barris,48,la Guineueta,167,8053,2001,1267.0
8,Nou Barris,48,la Guineueta,167,8054,2001,1846.0
8,Nou Barris,48,la Guineueta,167,8055,2001,2186.0
8,Nou Barris,48,la Guineueta,167,8215,2001,1491.0
8,Nou Barris,48,la Guineueta,168,8056,2001,1597.0
8,Nou Barris,48,la Guineueta,168,8057,2001,1447.0
8,Nou Barris,48,la Guineueta,168,8058,2001,1782.0
8,Nou Barris,48,la Guineueta,168,8059,2001,1203.0
8,Nou Barris,49,Canyelles,169,8060,2001,1492.0
8,Nou Barris,49,Canyelles,169,8061,2001,1884.0
8,Nou Barris,49,Canyelles,169,8062,2001,1486.0
8,Nou Barris,49,Canyelles,169,8063,2001,1390.0
8,Nou Barris,49,Canyelles,169,8064,2001,1907.0
8,Nou Barris,50,les Roquetes,170,8065,2001,1550.0
8,Nou Barris,50,les Roquetes,170,8066,2001,1521.0
8,Nou Barris,50,les Roquetes,170,8067,2001,1632.0
8,Nou Barris,50,les Roquetes,170,8068,2001,1744.0
8,Nou Barris,50,les Roquetes,170,8069,2001,1465.0
8,Nou Barris,50,les Roquetes,171,8070,2001,1316.0
8,Nou Barris,50,les Roquetes,171,8071,2001,1651.0
8,Nou Barris,50,les Roquetes,171,8072,2001,1299.0
8,Nou Barris,50,les Roquetes,171,8073,2001,1637.0
8,Nou Barris,50,les Roquetes,171,8074,2001,1252.0
8,Nou Barris,51,Verdun,172,8075,2001,1770.0
8,Nou Barris,51,Verdun,172,8076,2001,1594.0
8,Nou Barris,51,Verdun,172,8077,2001,1574.0
8,Nou Barris,51,Verdun,173,8078,2001,1602.0
8,Nou Barris,51,Verdun,173,8079,2001,1302.0
8,Nou Barris,51,Verdun,173,8080,2001,1450.0
8,Nou Barris,51,Verdun,173,8081,2001,1406.0
8,Nou Barris,51,Verdun,173,8082,2001,1590.0
8,Nou Barris,52,la Prosperitat,174,8083,2001,1271.0
8,Nou Barris,52,la Prosperitat,174,8084,2001,1165.0
8,Nou Barris,52,la Prosperitat,174,8085,2001,1439.0
8,Nou Barris,52,la Prosperitat,174,8086,2001,1686.0
8,Nou Barris,52,la Prosperitat,175,8087,2001,1301.0
8,Nou Barris,52,la Prosperitat,175,8088,2001,1253.0
8,Nou Barris,52,la Prosperitat,175,8089,2001,1310.0
8,Nou Barris,52,la Prosperitat,175,8090,2001,1211.0
8,Nou Barris,52,la Prosperitat,175,8091,2001,1292.0
8,Nou Barris,52,la Prosperitat,176,8092,2001,1095.0
8,Nou Barris,52,la Prosperitat,176,8093,2001,1228.0
8,Nou Barris,52,la Prosperitat,176,8094,2001,1692.0
8,Nou Barris,52,la Prosperitat,176,8095,2001,1210.0
8,Nou Barris,52,la Prosperitat,177,8096,2001,1490.0
8,Nou Barris,52,la Prosperitat,177,8097,2001,1276.0
8,Nou Barris,52,la Prosperitat,177,8098,2001,1268.0
8,Nou Barris,52,la Prosperitat,177,8099,2001,1355.0
8,Nou Barris,52,la Prosperitat,177,8100,2001,1314.0
8,Nou Barris,52,la Prosperitat,177,8101,2001,1597.0
8,Nou Barris,52,la Prosperitat,177,8102,2001,1322.0
8,Nou Barris,53,la Trinitat Nova,178,8103,2001,1547.0
8,Nou Barris,53,la Trinitat Nova,178,8104,2001,1082.0
8,Nou Barris,53,la Trinitat Nova,178,8105,2001,1608.0
8,Nou Barris,53,la Trinitat Nova,178,8106,2001,1678.0
8,Nou Barris,53,la Trinitat Nova,178,8107,2001,1739.0
8,Nou Barris,54,Torre Baró,179,8108,2001,1073.0
8,Nou Barris,54,Torre Baró,179,8109,2001,1116.0
8,Nou Barris,55,Ciutat Meridiana,180,8110,2001,1673.0
8,Nou Barris,55,Ciutat Meridiana,180,8111,2001,1531.0
8,Nou Barris,55,Ciutat Meridiana,180,8112,2001,1526.0
8,Nou Barris,55,Ciutat Meridiana,180,8113,2001,1572.0
8,Nou Barris,55,Ciutat Meridiana,180,8114,2001,1829.0
8,Nou Barris,55,Ciutat Meridiana,180,8115,2001,1493.0
8,Nou Barris,56,Vallbona,181,8116,2001,827.0
9,Sant Andreu,57,la Trinitat Vella,182,9001,2001,2014.0
9,Sant Andreu,57,la Trinitat Vella,182,9002,2001,1780.0
9,Sant Andreu,57,la Trinitat Vella,182,9003,2001,1897.0
9,Sant Andreu,57,la Trinitat Vella,182,9004,2001,1491.0
9,Sant Andreu,57,la Trinitat Vella,182,9005,2001,941.0
9,Sant Andreu,58,Baró de Viver,183,9006,2001,1286.0
9,Sant Andreu,58,Baró de Viver,183,9007,2001,1087.0
9,Sant Andreu,59,el Bon Pastor,184,9009,2001,1094.0
9,Sant Andreu,59,el Bon Pastor,185,9010,2001,1383.0
9,Sant Andreu,59,el Bon Pastor,185,9011,2001,2681.0
9,Sant Andreu,59,el Bon Pastor,185,9013,2001,1708.0
9,Sant Andreu,59,el Bon Pastor,185,9014,2001,1436.0
9,Sant Andreu,59,el Bon Pastor,185,9015,2001,1591.0
9,Sant Andreu,60,Sant Andreu,186,9016,2001,1488.0
9,Sant Andreu,60,Sant Andreu,186,9017,2001,1393.0
9,Sant Andreu,60,Sant Andreu,186,9018,2001,1494.0
9,Sant Andreu,60,Sant Andreu,186,9019,2001,2248.0
9,Sant Andreu,60,Sant Andreu,186,9020,2001,1276.0
9,Sant Andreu,60,Sant Andreu,186,9021,2001,1345.0
9,Sant Andreu,60,Sant Andreu,186,9022,2001,1214.0
9,Sant Andreu,60,Sant Andreu,186,9023,2001,1107.0
9,Sant Andreu,60,Sant Andreu,187,9024,2001,1209.0
9,Sant Andreu,60,Sant Andreu,187,9025,2001,1065.0
9,Sant Andreu,60,Sant Andreu,187,9026,2001,1572.0
9,Sant Andreu,60,Sant Andreu,187,9027,2001,1454.0
9,Sant Andreu,60,Sant Andreu,188,9028,2001,213.0
9,Sant Andreu,60,Sant Andreu,188,9029,2001,1308.0
9,Sant Andreu,60,Sant Andreu,188,9030,2001,812.0
9,Sant Andreu,60,Sant Andreu,188,9031,2001,212.0
9,Sant Andreu,60,Sant Andreu,189,9032,2001,973.0
9,Sant Andreu,60,Sant Andreu,189,9033,2001,2801.0
9,Sant Andreu,60,Sant Andreu,190,9034,2001,1600.0
9,Sant Andreu,60,Sant Andreu,190,9035,2001,1654.0
9,Sant Andreu,60,Sant Andreu,190,9036,2001,1560.0
9,Sant Andreu,60,Sant Andreu,190,9037,2001,1401.0
9,Sant Andreu,60,Sant Andreu,190,9038,2001,1299.0
9,Sant Andreu,60,Sant Andreu,190,9039,2001,1469.0
9,Sant Andreu,60,Sant Andreu,191,9040,2001,1309.0
9,Sant Andreu,60,Sant Andreu,191,9041,2001,1369.0
9,Sant Andreu,60,Sant Andreu,191,9042,2001,1162.0
9,Sant Andreu,60,Sant Andreu,191,9043,2001,1317.0
9,Sant Andreu,60,Sant Andreu,191,9044,2001,1407.0
9,Sant Andreu,60,Sant Andreu,191,9045,2001,1395.0
9,Sant Andreu,60,Sant Andreu,192,9046,2001,1362.0
9,Sant Andreu,60,Sant Andreu,192,9047,2001,1403.0
9,Sant Andreu,60,Sant Andreu,192,9048,2001,1459.0
9,Sant Andreu,60,Sant Andreu,192,9049,2001,1305.0
9,Sant Andreu,60,Sant Andreu,192,9050,2001,1585.0
9,Sant Andreu,60,Sant Andreu,192,9051,2001,1168.0
9,Sant Andreu,60,Sant Andreu,192,9052,2001,1183.0
9,Sant Andreu,60,Sant Andreu,192,9053,2001,1534.0
9,Sant Andreu,60,Sant Andreu,192,9054,2001,1194.0
9,Sant Andreu,61,la Sagrera,193,9055,2001,1900.0
9,Sant Andreu,61,la Sagrera,193,9056,2001,1307.0
9,Sant Andreu,61,la Sagrera,193,9057,2001,1672.0
9,Sant Andreu,61,la Sagrera,193,9058,2001,1188.0
9,Sant Andreu,61,la Sagrera,193,9059,2001,1242.0
9,Sant Andreu,61,la Sagrera,193,9060,2001,1450.0
9,Sant Andreu,61,la Sagrera,193,9156,2001,1475.0
9,Sant Andreu,61,la Sagrera,194,9061,2001,923.0
9,Sant Andreu,61,la Sagrera,194,9062,2001,1014.0
9,Sant Andreu,61,la Sagrera,195,9063,2001,857.0
9,Sant Andreu,61,la Sagrera,195,9064,2001,1262.0
9,Sant Andreu,61,la Sagrera,195,9065,2001,2065.0
9,Sant Andreu,61,la Sagrera,195,9066,2001,1087.0
9,Sant Andreu,61,la Sagrera,195,9067,2001,1424.0
9,Sant Andreu,61,la Sagrera,196,9068,2001,1380.0
9,Sant Andreu,61,la Sagrera,196,9069,2001,998.0
9,Sant Andreu,61,la Sagrera,196,9070,2001,1731.0
9,Sant Andreu,61,la Sagrera,196,9071,2001,1880.0
9,Sant Andreu,61,la Sagrera,196,9072,2001,1390.0
9,Sant Andreu,61,la Sagrera,196,9073,2001,1703.0
9,Sant Andreu,62,el Congrés i els Indians,197,9074,2001,1608.0
9,Sant Andreu,62,el Congrés i els Indians,197,9075,2001,1439.0
9,Sant Andreu,62,el Congrés i els Indians,197,9076,2001,1369.0
9,Sant Andreu,62,el Congrés i els Indians,197,9077,2001,1583.0
9,Sant Andreu,62,el Congrés i els Indians,198,9078,2001,1393.0
9,Sant Andreu,62,el Congrés i els Indians,198,9079,2001,1615.0
9,Sant Andreu,62,el Congrés i els Indians,198,9080,2001,1345.0
9,Sant Andreu,62,el Congrés i els Indians,198,9081,2001,1504.0
9,Sant Andreu,62,el Congrés i els Indians,198,9082,2001,1525.0
9,Sant Andreu,63,Navas,199,9083,2001,1581.0
9,Sant Andreu,63,Navas,199,9084,2001,1621.0
9,Sant Andreu,63,Navas,199,9085,2001,1616.0
9,Sant Andreu,63,Navas,199,9086,2001,1351.0
9,Sant Andreu,63,Navas,199,9087,2001,1230.0
9,Sant Andreu,63,Navas,199,9088,2001,1922.0
9,Sant Andreu,63,Navas,199,9089,2001,1516.0
9,Sant Andreu,63,Navas,200,9090,2001,1638.0
9,Sant Andreu,63,Navas,200,9091,2001,1958.0
9,Sant Andreu,63,Navas,200,9092,2001,1918.0
9,Sant Andreu,63,Navas,200,9093,2001,1366.0
9,Sant Andreu,63,Navas,200,9094,2001,1970.0
9,Sant Andreu,63,Navas,200,9095,2001,1834.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,2001,1495.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,2001,1576.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,2001,1336.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,2001,1432.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,2001,1639.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,2001,1737.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,2001,1464.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,2001,1662.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,2001,1493.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,2001,1635.0
10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,2001,1214.0
